ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr10:74803644-74803715:74804738-74804809|-|74776657|74806682	ENSG00000122884.12_2	P4HA1	chr10	-	74803644	74803715	74804738	74804809	74776603	74776657	74806682	74806859	chr10:74803644-74803715:74804738-74804809|-|74776657|74806682	221,533,832	753,1516,1845	414,695,501	708,1119,901	171	171	9.95969275275e-07	5.84683467847e-05	0.227,0.26,0.311	0.369,0.383,0.357	-0.104
chr10:74803644-74803715:74804738-74804809|-|74790128|74806682	ENSG00000122884.12_2	P4HA1	chr10	-	74803644	74803715	74804738	74804809	74790024	74790128	74806682	74806859	chr10:74803644-74803715:74804738-74804809|-|74790128|74806682	503,1214,1818	1561,3315,4050	887,1513,1145	1517,2399,1950	171	171	1.21219151161e-07	9.38409712596e-06	0.244,0.268,0.31	0.369,0.387,0.37	-0.101
chr10:74970008-74970196:74994574-74994698|+|74968544|74999069	ENSG00000138286.14_3	FAM149B1	chr10	+	74970008	74970196	74994574	74994698	74968449	74968544	74999069	74999142	chr10:74970008-74970196:74994574-74994698|+|74968544|74999069	431,663,500	30,84,69	480,544,383	22,22,18	200	200	8.29437107885e-09	8.44792193585e-07	0.935,0.888,0.879	0.956,0.961,0.955	-0.057
chr10:78734244-78734331:78771724-78771801|-|78729825|78778770	ENSG00000156113.23_6	KCNMA1	chr10	-	78734244	78734331	78771724	78771801	78729731	78729825	78778770	78778857	chr10:78734244-78734331:78771724-78771801|-|78729825|78778770	250,334,554	56,69,85	1290,1868,1047	126,158,93	177	187	6.50979858907e-09	6.79150300127e-07	0.825,0.836,0.873	0.915,0.926,0.922	-0.076
chr12:54581602-54581689:54582294-54582380|-|54577743|54582509	ENSG00000123415.15_6	SMUG1	chr12	-	54581602	54581689	54582294	54582380	54577439	54577743	54582509	54582741	chr12:54581602-54581689:54582294-54582380|-|54577743|54582509	10,5,6	218,241,259	14,16,6	101,142,114	186	187	1.68809473788e-05	0.000639568324175	0.044,0.02,0.023	0.122,0.102,0.05	-0.062
chr19:3492259-3492497:3494025-3494102|-|3491809|3496538	ENSG00000129932.8_1	DOHH	chr19	-	3492259	3492497	3494025	3494102	3490819	3491809	3496538	3496884	chr19:3492259-3492497:3494025-3494102|-|3491809|3496538	392,284,400	401,302,419	133,116,190	42,49,123	177	200	1.26052517868e-07	9.69994091472e-06	0.525,0.515,0.519	0.782,0.728,0.636	-0.196
chr19:3494025-3494102:3496538-3496884|-|3492497|3500558	ENSG00000129932.8_1	DOHH	chr19	-	3494025	3494102	3496538	3496884	3492259	3492497	3500558	3500938	chr19:3494025-3494102:3496538-3496884|-|3492497|3500558	595,481,436	382,299,409	226,196,326	68,71,163	200	177	1.27297086076e-05	0.000507218411062	0.58,0.587,0.485	0.746,0.71,0.639	-0.148
chr10:95070290-95070400:95072776-95072967|-|95069924|95076470	ENSG00000138119.17_4	MYOF	chr10	-	95070290	95070400	95072776	95072967	95069776	95069924	95076470	95076570	chr10:95070290-95070400:95072776-95072967|-|95069924|95076470	2155,2567,2624	2118,2160,2346	4297,5194,4018	2577,3469,2673	200	200	5.92705268324e-05	0.00178365769621	0.504,0.543,0.528	0.625,0.6,0.601	-0.084
chr17:74286072-74286158:74287095-74290102|-|74283978|74300495	ENSG00000129646.14_6	QRICH2	chr17	-	74286072	74286158	74287095	74290102	74283880	74283978	74300495	74300606	chr17:74286072-74286158:74287095-74290102|-|74283978|74300495	17,0,9	40,27,39	25,34,33	45,39,37	200	186	0.00013727952968	0.00353326002619	0.283,0.0,0.177	0.341,0.448,0.453	-0.261
chr6:17463226-17463304:17507399-17507543|+|17426921|17514079	ENSG00000112186.12_3	CAP2	chr6	+	17463226	17463304	17507399	17507543	17426820	17426921	17514079	17514185	chr6:17463226-17463304:17507399-17507543|+|17426921|17514079	66,45,71	41,18,41	168,160,134	21,20,15	178	200	2.87436741075e-13	6.11646380926e-11	0.644,0.737,0.661	0.9,0.9,0.909	-0.222
chr6:17507871-17507957:17539499-17539689|+|17507543|17541203	ENSG00000112186.12_3	CAP2	chr6	+	17507871	17507957	17539499	17539689	17507399	17507543	17541203	17541379	chr6:17507871-17507957:17539499-17539689|+|17507543|17541203	42,20,60	167,102,179	201,180,213	383,372,325	186	200	3.71757957307e-07	2.48753219458e-05	0.213,0.174,0.265	0.361,0.342,0.413	-0.155
chr6:17507871-17507957:17539556-17539689|+|17507543|17541203	ENSG00000112186.12_3	CAP2	chr6	+	17507871	17507957	17539556	17539689	17507399	17507543	17541203	17541379	chr6:17507871-17507957:17539556-17539689|+|17507543|17541203	42,20,60	141,82,155	201,180,213	375,339,304	186	200	1.89123681604e-05	0.000703662424292	0.243,0.208,0.294	0.366,0.363,0.43	-0.138
chr9:35801066-35801151:35801639-35801760|+|35800838|35801922	ENSG00000159899.14_2	NPR2	chr9	+	35801066	35801151	35801639	35801760	35800705	35800838	35801922	35801997	chr9:35801066-35801151:35801639-35801760|+|35800838|35801922	4,0,3	21,9,11	141,183,124	139,143,133	185	200	5.51147038452e-07	3.47987590634e-05	0.171,0.0,0.228	0.523,0.58,0.502	-0.402
chr3:145794568-145794682:145795648-145795711|-|145791139|145796902	ENSG00000152952.12_5	PLOD2	chr3	-	145794568	145794682	145795648	145795711	145791073	145791139	145796902	145797044	chr3:145794568-145794682:145795648-145795711|-|145791139|145796902	358,188,305	1816,909,1748	190,114,169	488,305,405	163	200	1.09834363826e-11	1.85565301824e-09	0.195,0.202,0.176	0.323,0.314,0.339	-0.134
chr11:5624475-5624965:5626566-5626797|+|5617411|5629601	ENSG00000121236.21_5	TRIM6	chr11	+	5624475	5624965	5626566	5626797	5617338	5617411	5629601	5629624	chr11:5624475-5624965:5626566-5626797|+|5617411|5629601	8,1,4	247,82,235	23,10,7	100,66,103	200	200	2.64800092964e-09	2.99827299632e-07	0.031,0.012,0.017	0.187,0.132,0.064	-0.108
chr11:6499967-6500189:6501201-6501298|-|6499882|6501552	ENSG00000132254.12_3	ARFIP2	chr11	-	6499967	6500189	6501201	6501298	6499808	6499882	6501552	6501693	chr11:6499967-6500189:6501201-6501298|-|6499882|6501552	680,728,742	103,99,118	387,630,456	44,36,33	197	200	1.65490239223e-06	9.07193753647e-05	0.87,0.882,0.865	0.899,0.947,0.933	-0.054
chr11:35211381-35211612:35226058-35226187|+|35201954|35227658	ENSG00000026508.18_7	CD44	chr11	+	35211381	35211612	35226058	35226187	35201820	35201954	35227658	35227790	chr11:35211381-35211612:35226058-35226187|+|35201954|35227658	34,18,29	1008,393,1018	10,9,9	2,10,10	200	200	2.22044604925e-16	6.63248780465e-14	0.033,0.044,0.028	0.833,0.474,0.474	-0.559
chr11:35219667-35219793:35223217-35223334|+|35211612|35226058	ENSG00000026508.18_7	CD44	chr11	+	35219667	35219793	35223217	35223334	35211381	35211612	35226058	35226187	chr11:35219667-35219793:35223217-35223334|+|35211612|35226058	788,270,743	1123,428,1010	40,29,34	4,4,6	200	200	0	0.0	0.412,0.387,0.424	0.909,0.879,0.85	-0.472
chr11:35219667-35219793:35229651-35229753|+|35211612|35231511	ENSG00000026508.18_7	CD44	chr11	+	35219667	35219793	35229651	35229753	35211381	35211612	35231511	35231601	chr11:35219667-35219793:35229651-35229753|+|35211612|35231511	786,270,746	2964,3165,3076	40,29,34	49,33,58	200	200	1.74193992564e-13	3.78813084505e-11	0.21,0.079,0.195	0.449,0.468,0.37	-0.268
chr11:35219667-35219793:35229651-35229753|+|35211612|35232792	ENSG00000026508.18_7	CD44	chr11	+	35219667	35219793	35229651	35229753	35211381	35211612	35232792	35232996	chr11:35219667-35219793:35229651-35229753|+|35211612|35232792	783,272,742	893,1339,974	41,35,35	15,18,26	200	200	2.88875103385e-05	0.00100026306643	0.467,0.169,0.432	0.732,0.66,0.574	-0.299
chr11:35236398-35236461:35240862-35240934|+|35211612|35243200	ENSG00000026508.18_7	CD44	chr11	+	35236398	35236461	35240862	35240934	35211381	35211612	35243200	35243279	chr11:35236398-35236461:35240862-35240934|+|35211612|35243200	279,312,327	1894,2025,1915	2614,2332,2539	2291,2086,2239	163	172	0	0.0	0.135,0.14,0.153	0.546,0.541,0.545	-0.401
chr11:47194260-47194302:47194976-47195033|-|47193884|47195309	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194302	47194976	47195033	47193831	47193884	47195309	47195391	chr11:47194260-47194302:47194976-47195033|-|47193884|47195309	447,472,584	123,153,181	402,420,403	34,60,34	157	142	2.22044604925e-16	6.63248780465e-14	0.767,0.736,0.745	0.914,0.864,0.915	-0.148
chr11:47194260-47194302:47195309-47195391|-|47193884|47196565	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194302	47195309	47195391	47193831	47193884	47196565	47196649	chr11:47194260-47194302:47195309-47195391|-|47193884|47196565	514,590,590	123,152,172	332,316,276	34,60,32	182	142	8.14159745066e-07	4.88875585727e-05	0.765,0.752,0.728	0.884,0.804,0.871	-0.105
chr11:47194260-47194302:47195309-47195433|-|47193884|47196565	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194302	47195309	47195433	47193831	47193884	47196565	47196649	chr11:47194260-47194302:47195309-47195433|-|47193884|47196565	43,25,42	123,152,172	21,26,26	34,60,32	200	142	9.61648587698e-05	0.00265158790277	0.199,0.105,0.148	0.305,0.235,0.366	-0.151
chr11:47194260-47194302:47196565-47196649|-|47193884|47197401	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194302	47196565	47196649	47193831	47193884	47197401	47197474	chr11:47194260-47194302:47196565-47196649|-|47193884|47197401	1,1,6	123,151,172	4,8,7	34,60,32	184	142	3.73511034213e-07	2.49796418413e-05	0.006,0.005,0.026	0.083,0.093,0.144	-0.094
chr11:47194260-47194302:47196732-47196864|-|47193884|47197401	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194302	47196732	47196864	47193831	47193884	47197401	47197474	chr11:47194260-47194302:47196732-47196864|-|47193884|47197401	397,451,498	123,151,172	244,270,249	34,60,32	200	142	3.96129320679e-07	2.62468804654e-05	0.696,0.68,0.673	0.836,0.762,0.847	-0.132
chr11:47433896-47434018:47434950-47435058|+|47433590|47435147	ENSG00000165915.14_3	SLC39A13	chr11	+	47433896	47434018	47434950	47435058	47433476	47433590	47435147	47435237	chr11:47433896-47434018:47434950-47435058|+|47433590|47435147	207,180,226	270,359,369	257,401,306	232,428,317	200	200	4.11041582169e-05	0.00133025372771	0.434,0.334,0.38	0.526,0.484,0.491	-0.118
chr11:57556508-57556627:57558856-57559145|+|57529518|57561481	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57558856	57559145	57529268	57529518	57561481	57561553	chr11:57556508-57556627:57558856-57559145|+|57529518|57561481	7,8,13	83,56,78	474,501,284	644,727,387	200	200	0	0.0	0.078,0.125,0.143	0.424,0.408,0.423	-0.303
chr11:57556508-57556627:57558965-57559145|+|57529518|57561481	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57558965	57559145	57529268	57529518	57561481	57561553	chr11:57556508-57556627:57558965-57559145|+|57529518|57561481	7,8,13	65,44,61	474,501,284	568,617,344	200	200	1.11022302463e-16	3.41121986136e-14	0.097,0.154,0.176	0.455,0.448,0.452	-0.309
chr11:57556508-57556627:57561481-57561553|+|57529518|57563048	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57561481	57561553	57529268	57529518	57563048	57563201	chr11:57556508-57556627:57561481-57561553|+|57529518|57563048	7,8,13	1404,1050,1698	475,501,283	875,1032,603	200	172	0	0.0	0.004,0.007,0.007	0.318,0.295,0.288	-0.294
chr11:57556508-57556627:57558856-57559145|+|57529591|57561481	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57558856	57559145	57529268	57529591	57561481	57561553	chr11:57556508-57556627:57558856-57559145|+|57529591|57561481	0,0,0	65,45,67	20,58,22	573,636,346	200	200	5.01001509723e-07	3.20093967056e-05	0.0,0.0,0.0	0.034,0.084,0.06	-0.059
chr11:57556508-57556627:57558963-57559145|+|57529518|57561481	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57558963	57559145	57529272	57529518	57561481	57561553	chr11:57556508-57556627:57558963-57559145|+|57529518|57561481	7,8,13	77,53,69	474,501,284	568,619,345	200	200	0	0.0	0.083,0.131,0.159	0.455,0.447,0.452	-0.327
chr11:61313502-61313727:61314648-61314780|-|61300596|61318855	ENSG00000011347.9_5	SYT7	chr11	-	61313502	61313727	61314648	61314780	61300460	61300596	61318855	61318935	chr11:61313502-61313727:61314648-61314780|-|61300596|61318855	154,86,142	84,29,96	6,12,22	0,2,2	200	200	8.56223194967e-06	0.000364517771561	0.647,0.748,0.597	1.0,0.857,0.917	-0.261
chr8:16948054-16948093:16955966-16956062|+|16944544|16961899	ENSG00000155970.12_4	MICU3	chr8	+	16948054	16948093	16955966	16956062	16944472	16944544	16961899	16962000	chr8:16948054-16948093:16955966-16956062|+|16944544|16961899	1,1,1	9,10,11	12,9,9	21,17,24	139	196	0.000201035281523	0.00477716726909	0.135,0.124,0.114	0.446,0.427,0.346	-0.282
chr11:63767001-63767032:63767113-63767235|-|63766876|63767698	ENSG00000133315.11_4	MACROD1	chr11	-	63767001	63767032	63767113	63767235	63766802	63766876	63767698	63767815	chr11:63767001-63767032:63767113-63767235|-|63766876|63767698	124,976,289	20,99,58	118,250,229	12,16,10	200	131	7.24472885616e-05	0.00210240222063	0.802,0.866,0.765	0.866,0.911,0.937	-0.094
chr11:63767001-63767032:63782723-63782753|-|63766876|63918710	ENSG00000133315.11_4	MACROD1	chr11	-	63767001	63767032	63782723	63782753	63766802	63766876	63918710	63918827	chr11:63767001-63767032:63782723-63782753|-|63766876|63918710	42,251,93	20,100,58	41,79,76	9,16,10	130	131	3.36940746304e-06	0.000166645223508	0.679,0.717,0.618	0.821,0.833,0.885	-0.175
chr11:64135603-64135732:64135939-64136073|+|64132937|64136175	ENSG00000162302.13_5	RPS6KA4	chr11	+	64135603	64135732	64135939	64136073	64132772	64132937	64136175	64136269	chr11:64135603-64135732:64135939-64136073|+|64132937|64136175	1698,970,1474	1117,665,1332	1340,1051,1398	568,578,841	200	200	0.000174613773101	0.00426237716136	0.603,0.593,0.525	0.702,0.645,0.624	-0.083
chr11:64662761-64662914:64663933-64664088|-|64662681|64664219	ENSG00000110046.13_3	ATG2A	chr11	-	64662761	64662914	64663933	64664088	64662017	64662681	64664219	64664341	chr11:64662761-64662914:64663933-64664088|-|64662681|64664219	259,285,320	273,286,323	191,235,265	115,141,217	200	200	0.000323448561234	0.00697850976592	0.487,0.499,0.498	0.624,0.625,0.55	-0.105
chr11:65156831-65156999:65161729-65161896|+|65154592|65164269	ENSG00000126391.14_4	FRMD8	chr11	+	65156831	65156999	65161729	65161896	65154507	65154592	65164269	65164491	chr11:65156831-65156999:65161729-65161896|+|65154592|65164269	209,185,273	203,151,182	216,234,263	82,146,118	200	200	0.000170496939042	0.00418052652842	0.507,0.551,0.6	0.725,0.616,0.69	-0.124
chr11:65305437-65305653:65305740-65305795|+|65305351|65305912	ENSG00000142186.17_5	SCYL1	chr11	+	65305437	65305653	65305740	65305795	65305282	65305351	65305912	65306175	chr11:65305437-65305653:65305740-65305795|+|65305351|65305912	1838,2005,1754	868,1029,1070	1364,1607,1580	561,541,658	200	155	0.000438067485691	0.00882993707654	0.621,0.602,0.56	0.653,0.697,0.65	-0.072
chr11:71723940-71727306:71727453-71727576|-|71721900|71728732	ENSG00000137497.17_5	NUMA1	chr11	-	71723940	71727306	71727453	71727576	71721831	71721900	71728732	71728873	chr11:71723940-71727306:71727453-71727576|-|71721900|71728732	589,549,824	347,232,409	674,728,509	229,207,207	200	200	0.000119608207021	0.00316448018329	0.629,0.703,0.668	0.746,0.779,0.711	-0.079
chr17:17039532-17039764:17041229-17041743|+|17035015|17045940	ENSG00000133030.21_6	MPRIP	chr17	+	17039532	17039764	17041229	17041743	17034930	17035015	17045940	17046079	chr17:17039532-17039764:17041229-17041743|+|17035015|17045940	5930,3622,6181	4004,3957,5172	2379,2024,1841	1002,826,727	200	200	1.72535319365e-11	2.80811593111e-09	0.597,0.478,0.544	0.704,0.71,0.717	-0.171
chr9:130566563-130566692:130566777-130566831|+|130565683|130566914	ENSG00000136877.14_4	FPGS	chr9	+	130566563	130566692	130566777	130566831	130565486	130565683	130566914	130566979	chr9:130566563-130566692:130566777-130566831|+|130565683|130566914	79,132,124	460,574,498	121,166,156	393,412,376	200	154	2.55901546675e-06	0.000131621115138	0.117,0.15,0.161	0.192,0.237,0.242	-0.081
chr11:111739324-111739459:111740954-111741093|-|111735974|111741497	ENSG00000086848.15_5	ALG9	chr11	-	111739324	111739459	111740954	111741093	111735903	111735974	111741497	111741588	chr11:111739324-111739459:111740954-111741093|-|111735974|111741497	12,11,11	117,81,112	28,31,20	112,132,84	200	200	0.000366624397293	0.00768619620012	0.093,0.12,0.089	0.2,0.19,0.192	-0.093
chr20:32661368-32661441:32661624-32661672|+|32660011|32663679	ENSG00000125970.12_5	RALY	chr20	+	32661368	32661441	32661624	32661672	32659871	32660011	32663679	32663846	chr20:32661368-32661441:32661624-32661672|+|32660011|32663679	335,338,341	778,784,912	622,552,627	907,762,930	173	148	3.00562789102e-08	2.69459982375e-06	0.269,0.269,0.242	0.37,0.383,0.366	-0.113
chr20:32663679-32663846:32664507-32664621|+|32661441|32664833	ENSG00000125970.12_5	RALY	chr20	+	32663679	32663846	32664507	32664621	32661368	32661441	32664833	32664852	chr20:32663679-32663846:32664507-32664621|+|32661441|32664833	476,464,504	1621,1693,1961	844,803,850	1718,1734,2008	200	200	1.25731624001e-08	1.23562513541e-06	0.227,0.215,0.204	0.329,0.317,0.297	-0.099
chr20:32663679-32663846:32666310-32666359|+|32661441|32667715	ENSG00000125970.12_5	RALY	chr20	+	32663679	32663846	32666310	32666359	32661368	32661441	32667715	32672690	chr20:32663679-32663846:32666310-32666359|+|32661441|32667715	476,465,506	860,1042,1016	843,803,849	908,936,1223	200	149	5.01732527747e-08	4.23283392019e-06	0.292,0.25,0.271	0.409,0.39,0.341	-0.109
chr11:118486755-118486926:118495649-118495775|+|118485397|118498020	ENSG00000019144.19_7	PHLDB1	chr11	+	118486755	118486926	118495649	118495775	118485273	118485397	118498020	118498112	chr11:118486755-118486926:118495649-118495775|+|118485397|118498020	16,4,7	145,68,139	61,61,63	145,162,98	200	200	1.11022302463e-16	3.41121986136e-14	0.099,0.056,0.048	0.296,0.274,0.391	-0.253
chr11:118486755-118486926:118495649-118495775|+|118485397|118498023	ENSG00000019144.19_7	PHLDB1	chr11	+	118486755	118486926	118495649	118495775	118485273	118485397	118498023	118498647	chr11:118486755-118486926:118495649-118495775|+|118485397|118498023	16,4,7	46,20,43	61,62,62	36,22,37	200	200	1.7763568394e-15	4.89696315855e-13	0.258,0.167,0.14	0.629,0.738,0.626	-0.476
chr11:118495649-118495775:118498020-118499366|+|118486926|118501923	ENSG00000019144.19_7	PHLDB1	chr11	+	118495649	118495775	118498020	118499366	118486755	118486926	118501923	118502196	chr11:118495649-118495775:118498020-118499366|+|118486926|118501923	10,8,5	186,118,235	68,32,51	243,215,213	200	200	1.57651669497e-14	3.91061193276e-12	0.051,0.063,0.021	0.219,0.13,0.193	-0.136
chr11:118881473-118881540:118881930-118882021|+|118869819|118882648	ENSG00000186166.9_3	CCDC84	chr11	+	118881473	118881540	118881930	118882021	118869720	118869819	118882648	118882713	chr11:118881473-118881540:118881930-118882021|+|118869819|118882648	77,84,111	172,120,152	139,87,152	91,95,124	167	191	7.80646309102e-05	0.00223433538981	0.339,0.445,0.455	0.636,0.512,0.584	-0.164
chr11:118958964-118959018:118959344-118959558|+|118955867|118959926	ENSG00000256269.10_7	HMBS	chr11	+	118958964	118959018	118959344	118959558	118955616	118955867	118959926	118959982	chr11:118958964-118959018:118959344-118959558|+|118955867|118959926	14,17,17	4,13,2	14,10,12	0,0,2	154	200	4.0922526868e-05	0.00132504177791	0.82,0.629,0.917	1.0,1.0,0.886	-0.173
chr11:124766408-124766566:124766827-124767157|-|124766214|124767621	ENSG00000154133.14_2	ROBO4	chr11	-	124766408	124766566	124766827	124767157	124766093	124766214	124767621	124768177	chr11:124766408-124766566:124766827-124767157|-|124766214|124767621	3,2,4	23,30,26	208,213,149	502,416,376	200	200	1.29312956343e-06	7.33381057251e-05	0.115,0.063,0.133	0.293,0.339,0.284	-0.202
chr10:12212715-12212769:12212898-12212907|-|12209810|12214763	ENSG00000165609.13_4	NUDT5	chr10	-	12212715	12212769	12212898	12212907	12207328	12209810	12214763	12214865	chr10:12212715-12212769:12212898-12212907|-|12209810|12214763	161,182,194	730,838,777	192,161,208	420,531,610	109	154	6.74793720221e-05	0.00198521351785	0.238,0.235,0.261	0.392,0.3,0.325	-0.094
