ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr1:110465787-110466333|+|110464616|110466681	ENSG00000184371.14_6	CSF1	chr1	+	110465787	110466333	110464468	110464616	110466681	110466812	chr1:110465787-110466333|+|110464616|110466681	36,20,19	11,25,11	99,125,142	1,8,5	200	100	6.40598685209e-13	1.6063941764e-10	0.621,0.286,0.463	0.98,0.887,0.934	-0.477
chr1:204192589-204192713|-|204191907|204197210	ENSG00000143850.15_6	PLEKHA6	chr1	-	204192589	204192713	204187980	204191907	204197210	204197356	chr1:204192589-204192713|-|204191907|204197210	332,218,317	98,68,100	308,183,225	19,25,15	200	100	8.09352584952e-14	2.28560126626e-11	0.629,0.616,0.613	0.89,0.785,0.882	-0.233
chr1:202828009-202828230|-|202822408|202830575	ENSG00000214796.8_5	AC098934.1	chr1	-	202828009	202828230	202820955	202822408	202830575	202830736	chr1:202828009-202828230|-|202822408|202830575	137,147,167	3,10,12	116,97,144	1,1,2	200	100	3.36196956296e-05	0.00152977097243	0.958,0.88,0.874	0.983,0.98,0.973	-0.075
chr7:99699868-99700016|+|99699591|99700297	ENSG00000221838.9_5	AP4M1	chr7	+	99699868	99700016	99699502	99699591	99700297	99700404	chr7:99699868-99700016|+|99699591|99700297	21,20,6	92,137,93	42,44,54	101,89,111	200	100	1.58689494878e-09	2.48051415579e-07	0.102,0.068,0.031	0.172,0.198,0.196	-0.122
chr17:47389288-47389404|-|47376286|47390059	ENSG00000198740.8_3	ZNF652	chr17	-	47389288	47389404	47371926	47376286	47390059	47390207	chr17:47389288-47389404|-|47376286|47390059	66,32,77	4,4,7	58,73,27	3,0,0	200	100	0.000303275016122	0.00899341503765	0.892,0.8,0.846	0.906,1.0,1.0	-0.123
chr3:52737814-52737944|-|52734512|52739462	ENSG00000016864.18_5	GLT8D1	chr3	-	52737814	52737944	52734460	52734512	52739462	52739670	chr3:52737814-52737944|-|52734512|52739462	17,17,27	148,150,178	36,59,64	230,204,186	200	100	5.71504509609e-05	0.00236630026366	0.054,0.054,0.07	0.073,0.126,0.147	-0.056
chr9:131002263-131002275|+|131002058|131002705	ENSG00000106976.20_2	DNM1	chr9	+	131002263	131002275	131002006	131002058	131002705	131002764	chr9:131002263-131002275|+|131002058|131002705	4,9,10	0,2,6	32,23,24	2,0,0	112	100	0.000163229430754	0.00550668028836	1.0,0.801,0.598	0.935,1.0,1.0	-0.179
chr9:131002263-131002275|+|131002058|131004510	ENSG00000106976.20_2	DNM1	chr9	+	131002263	131002275	131002006	131002058	131004510	131004546	chr9:131002263-131002275|+|131002058|131004510	21,76,56	152,99,169	159,177,134	138,155,131	112	100	4.34108917202e-06	0.000274787808611	0.11,0.407,0.228	0.507,0.505,0.477	-0.248
chr9:131010202-131010214|+|131009765|131010861	ENSG00000106976.20_2	DNM1	chr9	+	131010202	131010214	131009653	131009765	131010861	131011032	chr9:131010202-131010214|+|131009765|131010861	29,26,43	131,131,212	211,266,227	16,24,28	112	100	0	0.0	0.165,0.151,0.153	0.922,0.908,0.879	-0.747
chr15:72244042-72244237|-|72231268|72252241	ENSG00000066933.16_5	MYO9A	chr15	-	72244042	72244237	72231192	72231268	72252241	72252437	chr15:72244042-72244237|-|72231268|72252241	31,19,29	14,12,18	136,127,44	8,9,5	200	100	1.61637370155e-12	3.86675170562e-10	0.525,0.442,0.446	0.895,0.876,0.815	-0.391
chr15:72244117-72244237|-|72231268|72252241	ENSG00000066933.16_5	MYO9A	chr15	-	72244117	72244237	72231192	72231268	72252241	72252296	chr15:72244117-72244237|-|72231268|72252241	65,45,63	14,12,18	246,256,111	8,9,5	200	100	1.30451205393e-12	3.15515993107e-10	0.699,0.652,0.636	0.939,0.934,0.917	-0.268
chr16:4779980-4780152|-|4764187|4784156	ENSG00000168096.14_5	ANKS3	chr16	-	4779980	4780152	4764051	4764187	4784156	4784193	chr16:4779980-4780152|-|4764187|4784156	61,56,80	2,10,1	24,38,29	0,0,1	200	100	0.000288088866621	0.00863914481858	0.938,0.737,0.976	1.0,1.0,0.935	-0.095
chr2:32117060-32117203|-|32095021|32168370	ENSG00000162961.14_4	DPY30	chr2	-	32117060	32117203	32094916	32095021	32168370	32168452	chr2:32117060-32117203|-|32095021|32168370	49,26,60	0,2,8	40,47,37	0,1,0	200	100	0.000200386623095	0.00646900752673	1.0,0.867,0.789	1.0,0.959,1.0	-0.101
chr12:54676862-54677018|+|54676270|54677595	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676862	54677018	54676177	54676270	54677595	54677751	chr12:54676862-54677018|+|54676270|54677595	743,735,771	7,23,43	588,430,575	0,0,0	200	100	1.66533453694e-14	5.04178798086e-12	0.982,0.941,0.9	1.0,1.0,1.0	-0.059
chr12:54676862-54677018|+|54676449|54677595	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676862	54677018	54676356	54676449	54677595	54677751	chr12:54676862-54677018|+|54676449|54677595	744,730,750	274,543,409	588,430,575	6,5,0	200	100	0	0.0	0.576,0.402,0.478	0.98,0.977,1.0	-0.5
chr12:123474333-123474495|-|123472897|123475091	ENSG00000090975.12_3	PITPNM2	chr12	-	123474333	123474495	123472780	123472897	123475091	123475256	chr12:123474333-123474495|-|123472897|123475091	20,9,22	3,0,6	32,38,28	0,0,2	200	100	0.000193557275301	0.00629826132368	0.769,1.0,0.647	1.0,1.0,0.875	-0.153
chr22:39104849-39104961|+|39102152|39111911	ENSG00000100226.16_5	GTPBP1	chr22	+	39104849	39104961	39101948	39102152	39111911	39111967	chr22:39104849-39104961|+|39102152|39111911	200,271,305	23,13,28	282,314,219	6,11,4	200	100	2.51928078909e-06	0.000173312164379	0.813,0.912,0.845	0.959,0.935,0.965	-0.096
chr6:86248555-86248582|-|86246642|86251702	ENSG00000135317.13_8	SNX14	chr6	-	86248555	86248582	86246509	86246642	86251702	86251761	chr6:86248555-86248582|-|86246642|86251702	162,191,210	311,389,359	350,376,258	252,356,237	127	100	2.24709140184e-13	5.9873955393e-11	0.291,0.279,0.315	0.522,0.454,0.462	-0.184
chr17:20107645-20109225|+|20059549|20130725	ENSG00000128487.16_4	SPECC1	chr17	+	20107645	20109225	20059301	20059549	20130725	20130933	chr17:20107645-20109225|+|20059549|20130725	1209,581,1092	117,144,179	155,130,145	11,4,10	200	100	7.08086555823e-06	0.000417213305231	0.838,0.669,0.753	0.876,0.942,0.879	-0.146
chr5:131726381-131726596|+|131724713|131728124	ENSG00000197375.12_2	SLC22A5	chr5	+	131726381	131726596	131724612	131724713	131728124	131728307	chr5:131726381-131726596|+|131724713|131728124	278,142,255	34,35,29	262,229,241	7,7,9	200	100	2.30288121905e-10	4.1374289787e-08	0.803,0.67,0.815	0.949,0.942,0.931	-0.178
chr5:131726467-131726596|+|131724713|131728124	ENSG00000197375.12_2	SLC22A5	chr5	+	131726467	131726596	131724612	131724713	131728124	131728307	chr5:131726467-131726596|+|131724713|131728124	139,84,150	34,35,29	149,131,152	7,7,9	200	100	3.41511485757e-10	5.96109561806e-08	0.671,0.545,0.721	0.914,0.903,0.894	-0.258
chr5:131728124-131728307|+|131724713|131729367	ENSG00000197375.12_2	SLC22A5	chr5	+	131728124	131728307	131724602	131724713	131729367	131729375	chr5:131728124-131728307|+|131724713|131729367	268,190,272	2,15,38	190,193,199	0,0,0	200	100	2.7591262608e-12	6.44465070292e-10	0.985,0.864,0.782	1.0,1.0,1.0	-0.123
chr9:69234829-69234952|-|69234250|69235561	ENSG00000204790.8	CBWD6	chr9	-	69234829	69234952	69234166	69234250	69235561	69235606	chr9:69234829-69234952|-|69234250|69235561	8,5,13	14,3,6	8,21,16	1,1,0	200	100	1.24272854229e-08	1.62043453653e-06	0.222,0.455,0.52	0.8,0.913,1.0	-0.505
chrX:30715848-30715866|+|30714800|30718530	ENSG00000198814.12_6	GK	chrX	+	30715848	30715866	30714733	30714800	30718530	30718566	chrX:30715848-30715866|+|30714800|30718530	11,6,4	186,61,85	56,66,44	75,89,89	118	100	0	0.0	0.048,0.077,0.038	0.388,0.386,0.295	-0.302
chr6:30282045-30282259|-|30264014|30293785	ENSG00000231074.9_6	HCG18	chr6	-	30282045	30282259	30263908	30264014	30293785	30294111	chr6:30282045-30282259|-|30264014|30293785	115,76,96	12,6,16	122,93,83	0,4,5	200	100	5.66587772651e-05	0.0023506844824	0.827,0.864,0.75	1.0,0.921,0.892	-0.124
chr13:20411795-20411961|-|20409829|20425828	ENSG00000132950.19_4	ZMYM5	chr13	-	20411795	20411961	20409616	20409829	20425828	20426330	chr13:20411795-20411961|-|20409829|20425828	17,19,42	7,5,5	18,30,18	0,3,0	200	100	0.000171098451621	0.00571293724936	0.548,0.655,0.808	1.0,0.833,1.0	-0.274
chr8:101232506-101232659|+|101226146|101237400	ENSG00000104450.12_2	SPAG1	chr8	+	101232506	101232659	101226046	101226146	101237400	101237567	chr8:101232506-101232659|+|101226146|101237400	729,349,594	32,26,27	418,309,395	10,7,8	200	100	0.000137041711764	0.00478141494566	0.919,0.87,0.917	0.954,0.957,0.961	-0.055
chrX:49142295-49144189|+|49138526|49155753	ENSG00000049769.13_5	PPP1R3F	chrX	+	49142295	49144189	49138443	49138526	49155753	49155913	chrX:49142295-49144189|+|49138526|49155753	51,64,36	58,134,94	156,168,169	58,80,82	200	100	1.44328993201e-15	4.97902556579e-13	0.305,0.193,0.161	0.574,0.512,0.508	-0.312
chr21:35772008-35772197|+|35757942|35774388	ENSG00000205670.11_4	SMIM11A	chr21	+	35772008	35772197	35757775	35757942	35774388	35775075	chr21:35772008-35772197|+|35757942|35774388	38,84,35	4,4,2	59,86,85	1,1,0	200	100	0.000335347774321	0.00972080644307	0.826,0.913,0.897	0.967,0.977,1.0	-0.103
chr2:190615275-190615382|-|190611894|190617378	ENSG00000128694.12_3	OSGEPL1	chr2	-	190615275	190615382	190611385	190611894	190617378	190617450	chr2:190615275-190615382|-|190611894|190617378	200,320,189	11,4,4	172,153,149	0,1,0	200	100	0.000118137612265	0.00424134319481	0.901,0.976,0.959	1.0,0.987,1.0	-0.05
chr11:16802488-16802599|-|16800567|16804300	ENSG00000166689.16_5	PLEKHA7	chr11	-	16802488	16802599	16798863	16800567	16804300	16804443	chr11:16802488-16802599|-|16800567|16804300	32,23,25	153,95,153	27,22,27	30,36,47	200	100	1.84004081971e-08	2.31941191448e-06	0.095,0.108,0.076	0.31,0.234,0.223	-0.163
chr1:161196677-161196745|+|161196394|161197425	ENSG00000158882.15_4	TOMM40L	chr1	+	161196677	161196745	161196093	161196394	161197425	161197527	chr1:161196677-161196745|+|161196394|161197425	209,164,210	11,4,10	128,136,132	0,2,0	168	100	8.12164757336e-06	0.000468721770048	0.919,0.961,0.926	1.0,0.976,1.0	-0.057
chr10:97110972-97111133|-|97106209|97114638	ENSG00000095637.22_7	SORBS1	chr10	-	97110972	97111133	97106162	97106209	97114638	97114724	chr10:97110972-97111133|-|97106209|97114638	14,43,29	0,2,7	28,38,15	0,0,0	200	100	4.65920757565e-05	0.00200408004956	1.0,0.915,0.674	1.0,1.0,1.0	-0.137
chr22:36152151-36152191|-|36142608|36155934	ENSG00000100320.23_5	RBFOX2	chr22	-	36152151	36152191	36142519	36142608	36155934	36156067	chr22:36152151-36152191|-|36142608|36155934	538,396,568	85,61,89	554,596,550	13,13,30	140	100	0	0.0	0.819,0.823,0.82	0.968,0.97,0.929	-0.135
chr11:9413744-9413867|+|9406394|9430032	ENSG00000205339.10_3	IPO7	chr11	+	9413744	9413867	9406198	9406394	9430032	9430186	chr11:9413744-9413867|+|9406394|9430032	12,2,14	82,38,98	20,17,12	74,46,30	200	100	0.000338645669526	0.00978864723455	0.068,0.026,0.067	0.119,0.156,0.167	-0.094
chr1:27930238-27930374|-|27930002|27930620	ENSG00000126705.14_5	AHDC1	chr1	-	27930238	27930374	27929907	27930002	27930620	27930655	chr1:27930238-27930374|-|27930002|27930620	16,3,17	3,2,4	9,15,20	0,1,0	200	100	1.46611709454e-05	0.0007708488276	0.727,0.429,0.68	1.0,0.882,1.0	-0.349
chr2:114196596-114196694|+|114195599|114198927	ENSG00000136682.14_4	CBWD2	chr2	+	114196596	114196694	114195367	114195599	114198927	114199014	chr2:114196596-114196694|+|114195599|114198927	55,86,90	247,265,303	63,83,67	138,173,125	198	100	8.12637515378e-05	0.00314636707996	0.101,0.141,0.13	0.187,0.195,0.213	-0.074
chr11:12886384-12886447|+|12883861|12902551	ENSG00000187079.17_5	TEAD1	chr11	+	12886384	12886447	12883796	12883861	12902551	12902598	chr11:12886384-12886447|+|12883861|12902551	30,7,29	10,6,21	75,78,35	3,7,3	163	100	1.90068351058e-08	2.38800132094e-06	0.648,0.417,0.459	0.939,0.872,0.877	-0.388
chr11:12900435-12900447|+|12886447|12901254	ENSG00000187079.17_5	TEAD1	chr11	+	12900435	12900447	12886384	12886447	12901254	12901389	chr11:12900435-12900447|+|12886447|12901254	21,9,23	105,30,105	200,253,143	90,45,36	112	100	0	0.0	0.152,0.211,0.164	0.665,0.834,0.78	-0.584
chr11:12900435-12900447|+|12886447|12902551	ENSG00000187079.17_5	TEAD1	chr11	+	12900435	12900447	12886384	12886447	12902551	12902598	chr11:12900435-12900447|+|12886447|12902551	3,1,3	10,7,10	38,29,22	7,13,5	112	100	8.037152055e-10	1.31952568415e-07	0.211,0.113,0.211	0.829,0.666,0.797	-0.586
chr11:12901254-12901389|+|12883861|12902551	ENSG00000187079.17_5	TEAD1	chr11	+	12901254	12901389	12883796	12883861	12902551	12902598	chr11:12901254-12901389|+|12883861|12902551	399,115,420	10,6,21	418,378,201	3,7,3	200	100	0.000192415157504	0.00626727026475	0.952,0.906,0.909	0.986,0.964,0.971	-0.051
chr17:65925074-65925236|+|65924717|65925451	ENSG00000171634.18_6	BPTF	chr17	+	65925074	65925236	65924470	65924717	65925451	65925603	chr17:65925074-65925236|+|65924717|65925451	83,77,89	450,392,476	162,248,122	453,493,293	200	100	6.2579941229e-12	1.40603144878e-09	0.084,0.089,0.085	0.152,0.201,0.172	-0.089
chr5:133695587-133695782|-|133686118|133702667	ENSG00000006837.12_5	CDKL3	chr5	-	133695587	133695782	133685939	133686118	133702667	133702761	chr5:133695587-133695782|-|133686118|133702667	15,6,12	2,5,1	15,21,13	0,0,1	200	100	4.44565448313e-05	0.00192981676597	0.789,0.375,0.857	1.0,1.0,0.867	-0.282
chr2:219516423-219516545|-|219515249|219520872	ENSG00000115568.15_5	ZNF142	chr2	-	219516423	219516545	219515081	219515249	219520872	219521186	chr2:219516423-219516545|-|219515249|219520872	197,60,188	85,58,114	174,132,96	45,29,11	200	100	2.35680980554e-06	0.000164085860434	0.537,0.341,0.452	0.659,0.695,0.814	-0.279
chr2:219516423-219517023|-|219515249|219520872	ENSG00000115568.15_5	ZNF142	chr2	-	219516423	219517023	219515223	219515249	219520872	219521126	chr2:219516423-219517023|-|219515249|219520872	255,69,252	85,58,114	224,220,153	45,29,11	200	100	2.63040273785e-07	2.45273658759e-05	0.6,0.373,0.525	0.713,0.791,0.874	-0.293
chr4:2243246-2243508|-|2242820|2243777	ENSG00000214367.7_3	HAUS3	chr4	-	2243246	2243508	2242573	2242820	2243777	2243848	chr4:2243246-2243508|-|2242820|2243777	87,41,62	7,8,5	38,36,43	0,0,1	200	100	1.50728335291e-06	0.000111522604364	0.861,0.719,0.861	1.0,1.0,0.956	-0.172
chr4:2243246-2243517|-|2242820|2243777	ENSG00000214367.7_3	HAUS3	chr4	-	2243246	2243517	2241764	2242820	2243777	2243891	chr4:2243246-2243517|-|2242820|2243777	103,51,79	7,8,5	45,36,48	0,0,1	200	100	3.76972285432e-06	0.000243649621407	0.88,0.761,0.888	1.0,1.0,0.96	-0.144
chr4:2243246-2243564|-|2242820|2243777	ENSG00000214367.7_3	HAUS3	chr4	-	2243246	2243564	2242642	2242820	2243777	2243855	chr4:2243246-2243564|-|2242820|2243777	86,43,63	7,8,5	39,44,43	0,0,1	200	100	1.07884721934e-06	8.34677748394e-05	0.86,0.729,0.863	1.0,1.0,0.956	-0.168
chr2:216245533-216245803|-|216244040|216246934	ENSG00000115414.19_6	FN1	chr2	-	216245533	216245803	216243852	216244040	216246934	216247048	chr2:216245533-216245803|-|216244040|216246934	3553,2678,3839	119,296,215	1761,2811,1515	38,105,52	200	100	9.95249445412e-07	7.79040521098e-05	0.937,0.819,0.899	0.959,0.93,0.936	-0.057
chr2:216257653-216257926|-|216256537|216259250	ENSG00000115414.19_6	FN1	chr2	-	216257653	216257926	216256354	216256537	216259250	216259442	chr2:216257653-216257926|-|216256537|216259250	311,150,271	2124,1535,2193	357,579,235	916,1506,705	200	100	0	0.0	0.068,0.047,0.058	0.163,0.161,0.143	-0.098
chrX:47081659-47081741|+|47078504|47082950	ENSG00000102225.16_7	CDK16	chrX	+	47081659	47081741	47078108	47078504	47082950	47083158	chrX:47081659-47081741|+|47078504|47082950	105,96,148	662,772,780	141,110,118	226,254,310	182	100	0	0.0	0.08,0.064,0.094	0.255,0.192,0.173	-0.127
chrX:47081659-47081779|+|47078504|47082950	ENSG00000102225.16_7	CDK16	chrX	+	47081659	47081779	47078089	47078504	47082950	47083158	chrX:47081659-47081779|+|47078504|47082950	118,64,123	662,772,780	123,91,115	226,254,310	200	100	0	0.0	0.082,0.04,0.073	0.214,0.152,0.156	-0.109
chrX:47081671-47081741|+|47078504|47082950	ENSG00000102225.16_7	CDK16	chrX	+	47081671	47081741	47078174	47078504	47082950	47083127	chrX:47081671-47081741|+|47078504|47082950	60,64,92	662,772,780	106,79,94	226,254,310	170	100	0	0.0	0.051,0.046,0.065	0.216,0.155,0.151	-0.12
chr1:53379566-53379767|-|53377462|53387224	ENSG00000121310.17_4	ECHDC2	chr1	-	53379566	53379767	53377394	53377462	53387224	53387591	chr1:53379566-53379767|-|53377462|53387224	71,81,127	82,140,108	72,85,83	25,61,45	200	100	0.0002245355108	0.00710207024852	0.302,0.224,0.37	0.59,0.411,0.48	-0.195
chr1:53383215-53383287|-|53379767|53387224	ENSG00000121310.17_4	ECHDC2	chr1	-	53383215	53383287	53379091	53379767	53387224	53387457	chr1:53383215-53383287|-|53379767|53387224	2,2,1	48,57,82	4,13,11	44,42,47	172	100	1.55966726867e-07	1.54100050352e-05	0.024,0.02,0.007	0.05,0.153,0.12	-0.091
chr16:50324367-50324571|+|50322261|50325646	ENSG00000121281.12_5	ADCY7	chr16	+	50324367	50324571	50321821	50322261	50325646	50325808	chr16:50324367-50324571|+|50322261|50325646	165,84,159	5,2,8	226,170,179	1,0,0	200	100	2.1252534962e-05	0.00104884636162	0.943,0.955,0.909	0.991,1.0,1.0	-0.061
chr16:50324367-50324571|+|50322261|50326586	ENSG00000121281.12_5	ADCY7	chr16	+	50324367	50324571	50321821	50322261	50326586	50326736	chr16:50324367-50324571|+|50322261|50326586	77,54,109	6,10,14	109,81,82	3,0,1	200	100	6.26872511678e-08	6.85880828555e-06	0.865,0.73,0.796	0.948,1.0,0.976	-0.178
chr16:50325646-50325808|+|50322261|50326586	ENSG00000121281.12_5	ADCY7	chr16	+	50325646	50325808	50321821	50322261	50326586	50326736	chr16:50325646-50325808|+|50322261|50326586	55,57,82	6,10,14	125,97,79	3,0,1	200	100	4.80830153471e-10	8.20608768043e-08	0.821,0.74,0.745	0.954,1.0,0.975	-0.208
chr16:50325646-50325808|+|50324571|50326586	ENSG00000121281.12_5	ADCY7	chr16	+	50325646	50325808	50324367	50324571	50326586	50326736	chr16:50325646-50325808|+|50324571|50326586	138,87,138	0,2,14	241,189,176	0,3,0	200	100	3.07414185209e-05	0.00142243994253	1.0,0.956,0.831	1.0,0.969,1.0	-0.061
chr18:2909688-2909817|+|2908973|2913064	ENSG00000132205.11_3	EMILIN2	chr18	+	2909688	2909817	2908940	2908973	2913064	2913160	chr18:2909688-2909817|+|2908973|2913064	178,118,176	12,3,24	515,478,566	17,14,3	200	100	7.09461159365e-06	0.000417782441743	0.881,0.952,0.786	0.938,0.945,0.99	-0.085
chr3:184056174-184056317|+|184055159|184059511	ENSG00000175182.15_4	FAM131A	chr3	+	184056174	184056317	184055098	184055159	184059511	184059605	chr3:184056174-184056317|+|184055159|184059511	20,37,19	53,70,65	32,50,47	41,49,44	200	100	1.05634853198e-05	0.000585199150163	0.159,0.209,0.128	0.281,0.338,0.348	-0.157
chr1:113247721-113247790|-|113246428|113249699	ENSG00000155366.16_4	RHOC	chr1	-	113247721	113247790	113246114	113246428	113249699	113249736	chr1:113247721-113247790|-|113246428|113249699	1562,1902,1741	1769,1918,1834	1620,2226,2039	1218,1682,1474	169	100	3.38010884922e-05	0.00153688462924	0.343,0.37,0.36	0.44,0.439,0.45	-0.085
chr1:113247721-113247823|-|113246428|113249699	ENSG00000155366.16_4	RHOC	chr1	-	113247721	113247823	113246265	113246428	113249699	113249724	chr1:113247721-113247823|-|113246428|113249699	1057,1336,1190	1769,1918,1834	1126,1515,1380	1218,1682,1474	200	100	5.37871078274e-05	0.00225179910625	0.23,0.258,0.245	0.316,0.311,0.319	-0.071
chr1:113247721-113248874|-|113246428|113249699	ENSG00000155366.16_4	RHOC	chr1	-	113247721	113248874	113246265	113246428	113249699	113249749	chr1:113247721-113248874|-|113246428|113249699	1029,1300,1151	1769,1918,1834	1092,1489,1356	1218,1682,1474	200	100	3.79309410219e-05	0.00169008435963	0.225,0.253,0.239	0.31,0.307,0.315	-0.072
chr1:164789308-164789421|+|164781386|164790773	ENSG00000185630.18_5	PBX1	chr1	+	164789308	164789421	164781226	164781386	164790773	164790863	chr1:164789308-164789421|+|164781386|164790773	18,38,38	52,89,87	71,106,85	100,123,55	200	100	3.12806135755e-05	0.00144171231991	0.148,0.176,0.179	0.262,0.301,0.436	-0.165
chr1:1326676-1326955|-|1326245|1328058	ENSG00000221978.12_5	CCNL2	chr1	-	1326676	1326955	1326145	1326245	1328058	1328096	chr1:1326676-1326955|-|1326245|1328058	86,92,128	13,26,31	122,174,134	15,17,6	200	100	0.000109867864028	0.00399891121284	0.768,0.639,0.674	0.803,0.837,0.918	-0.159
chr3:12944272-12944322|-|12943022|12949848	ENSG00000144711.16_6	IQSEC1	chr3	-	12944272	12944322	12942851	12943022	12949848	12950025	chr3:12944272-12944322|-|12943022|12949848	200,202,266	236,181,250	457,702,421	268,369,186	150	100	9.43339406589e-10	1.53073040164e-07	0.361,0.427,0.415	0.532,0.559,0.601	-0.163
chr4:56482504-56482552|-|56475346|56496568	ENSG00000109255.11_4	NMU	chr4	-	56482504	56482552	56475286	56475346	56496568	56496627	chr4:56482504-56482552|-|56475346|56496568	631,396,703	48,36,68	123,85,214	4,4,7	148	100	0.000101834227202	0.00376096218322	0.899,0.881,0.875	0.954,0.935,0.954	-0.063
chr1:53715051-53715228|-|53712728|53716361	ENSG00000157193.17_6	LRP8	chr1	-	53715051	53715228	53708027	53712728	53716361	53716534	chr1:53715051-53715228|-|53712728|53716361	245,297,294	221,416,261	201,219,228	123,149,94	200	100	3.44171324009e-05	0.00156003816884	0.357,0.263,0.36	0.45,0.424,0.548	-0.147
