ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1276	"ENSG00000120925.16_4"	"RNF170"	chr8	-	42725146	42725255	42729073	42729149	42716887	42716998	42742870	42743014
1277	"ENSG00000120925.16_4"	"RNF170"	chr8	-	42729073	42729149	42742870	42743014	42725146	42725255	42751626	42751728
1278	"ENSG00000120925.16_4"	"RNF170"	chr8	-	42729073	42729149	42742991	42743014	42725146	42725255	42751626	42751849
1279	"ENSG00000070501.12_3"	"POLB"	chr8	+	42202470	42202537	42213033	42213085	42195971	42196203	42214686	42214721
1280	"ENSG00000070501.12_3"	"POLB"	chr8	+	42202470	42202537	42206533	42206608	42196529	42196587	42213033	42213085
1281	"ENSG00000070501.12_3"	"POLB"	chr8	+	42202470	42202537	42210036	42210086	42196529	42196587	42213033	42213085
1282	"ENSG00000070501.12_3"	"POLB"	chr8	+	42202470	42202537	42213033	42213085	42196529	42196587	42214686	42214741
1283	"ENSG00000070501.12_3"	"POLB"	chr8	+	42206533	42206608	42210036	42210086	42196529	42196587	42213033	42213085
1284	"ENSG00000070501.12_3"	"POLB"	chr8	+	42206533	42206608	42218812	42218883	42202470	42202537	42220129	42220216
1285	"ENSG00000070501.12_3"	"POLB"	chr8	+	42207524	42207583	42210036	42210086	42206533	42206608	42211934	42212039
1286	"ENSG00000070501.12_3"	"POLB"	chr8	+	42207524	42207583	42210036	42210086	42206533	42206608	42213033	42213085
1287	"ENSG00000070501.12_3"	"POLB"	chr8	+	42207524	42207583	42211934	42212039	42206533	42206608	42213033	42213085
1288	"ENSG00000070501.12_3"	"POLB"	chr8	+	42210036	42210086	42218812	42218883	42202477	42202537	42220129	42220216
1289	"ENSG00000070501.12_3"	"POLB"	chr8	+	42210036	42210086	42211934	42212039	42206533	42206608	42213033	42213085
1290	"ENSG00000070501.12_3"	"POLB"	chr8	+	42210036	42210086	42211934	42212039	42207524	42207583	42213033	42213085
1291	"ENSG00000070501.12_3"	"POLB"	chr8	+	42214686	42214741	42218812	42218883	42213033	42213085	42226788	42226853
1292	"ENSG00000070501.12_3"	"POLB"	chr8	+	42214837	42214910	42218812	42218883	42214686	42214741	42220129	42220216
1293	"ENSG00000070501.12_3"	"POLB"	chr8	+	42214837	42214910	42218812	42218883	42214686	42214741	42226788	42226853
1294	"ENSG00000070501.12_3"	"POLB"	chr8	+	42218812	42218883	42220129	42220216	42210036	42210086	42226788	42226853
1295	"ENSG00000070501.12_3"	"POLB"	chr8	+	42218812	42218883	42220129	42220216	42214837	42214910	42226788	42226853
1296	"ENSG00000070501.12_3"	"POLB"	chr8	+	42218812	42218883	42226788	42226853	42214837	42214910	42227366	42227506
1297	"ENSG00000070501.12_3"	"POLB"	chr8	+	42220129	42220216	42226788	42226853	42218812	42218883	42227366	42227506
1298	"ENSG00000070501.12_3"	"POLB"	chr8	+	42226788	42226853	42227366	42227506	42218812	42218883	42229080	42229326
1299	"ENSG00000070501.12_3"	"POLB"	chr8	+	42226788	42226853	42227366	42227506	42220129	42220216	42229080	42229283
1301	"ENSG00000104365.15_4"	"IKBKB"	chr8	+	42147673	42147791	42150960	42151030	42129600	42129723	42162704	42162754
1302	"ENSG00000104365.15_4"	"IKBKB"	chr8	+	42147673	42147791	42150960	42151086	42129600	42129723	42162704	42162793
1303	"ENSG00000104365.15_4"	"IKBKB"	chr8	+	42162704	42162793	42166418	42166543	42150960	42151030	42171839	42171947
1304	"ENSG00000112357.13_3"	"PEX7"	chr6	+	137166752	137166830	137187764	137187871	137147456	137147607	137191027	137191141
1305	"ENSG00000112357.13_3"	"PEX7"	chr6	+	137167210	137167319	137191027	137191141	137166752	137166830	137193335	137193391
1306	"ENSG00000112357.13_3"	"PEX7"	chr6	+	137193335	137193391	137219279	137219379	137191027	137191141	137234595	137235072
1307	"ENSG00000141627.13_4"	"DYM"	chr18	-	46623771	46623885	46645113	46645296	46567843	46570574	46690054	46690157
1308	"ENSG00000141627.13_4"	"DYM"	chr18	-	46798547	46798673	46808366	46808545	46784749	46784863	46812803	46812986
1309	"ENSG00000141627.13_4"	"DYM"	chr18	-	46808366	46808545	46812803	46812986	46798547	46798673	46858233	46858376
1310	"ENSG00000141627.13_4"	"DYM"	chr18	-	46812803	46812986	46860097	46860223	46808366	46808545	46889530	46889603
1311	"ENSG00000141627.13_4"	"DYM"	chr18	-	46917962	46918015	46944304	46944427	46906034	46906128	46956624	46956817
1312	"ENSG00000141627.13_4"	"DYM"	chr18	-	46917962	46918015	46956624	46956817	46906034	46906128	46986767	46986997
1314	"ENSG00000143845.15_5"	"ETNK2"	chr1	-	204103642	204103716	204106231	204106377	204100189	204101384	204109162	204109246
1315	"ENSG00000143845.15_5"	"ETNK2"	chr1	-	204103642	204103822	204106231	204106377	204100189	204101384	204109162	204109246
1317	"ENSG00000085788.13_6"	"DDHD2"	chr8	+	38103750	38103818	38105230	38105353	38103259	38103468	38107225	38107265
1318	"ENSG00000085788.13_6"	"DDHD2"	chr8	+	38105230	38105353	38107225	38107321	38103701	38103818	38109429	38109546
1320	"ENSG00000215712.10_3"	"TMEM242"	chr6	-	157739813	157739951	157743736	157743837	157710417	157714031	157744443	157744633
1326	"ENSG00000184967.7_3"	"NOC4L"	chr12	+	132633153	132633204	132633328	132633440	132632616	132632651	132635525	132635586
1327	"ENSG00000184967.7_3"	"NOC4L"	chr12	+	132633328	132633440	132635525	132635586	132632616	132632651	132635802	132635913
1328	"ENSG00000184967.7_3"	"NOC4L"	chr12	+	132633328	132633440	132635525	132635586	132633153	132633204	132635802	132635913
1345	"ENSG00000104687.14_5"	"GSR"	chr8	-	30550485	30550572	30553896	30553996	30541604	30541716	30557597	30557652
1346	"ENSG00000104687.14_5"	"GSR"	chr8	-	30550485	30550572	30553896	30553996	30546677	30546836	30557597	30557652
1347	"ENSG00000104687.14_5"	"GSR"	chr8	-	30553896	30553996	30557597	30557652	30550485	30550572	30560609	30560757
1348	"ENSG00000104687.14_5"	"GSR"	chr8	-	30557597	30557652	30560609	30560757	30553896	30553996	30565588	30565658
1350	"ENSG00000104671.8_4"	"DCTN6"	chr8	+	30021626	30021691	30032600	30032706	30013885	30013922	30036923	30036971
1351	"ENSG00000104671.8_4"	"DCTN6"	chr8	+	30023231	30023417	30032600	30032706	30021626	30021691	30034641	30034730
1353	"ENSG00000104671.8_4"	"DCTN6"	chr8	+	30034641	30034730	30038003	30038146	30021626	30021691	30040590	30040977
1354	"ENSG00000119318.13_4"	"RAD23B"	chr9	+	110062421	110062503	110064315	110064395	110045559	110045976	110068659	110068928
1355	"ENSG00000119318.13_4"	"RAD23B"	chr9	+	110062421	110062503	110068659	110068928	110045559	110045976	110073962	110074018
1356	"ENSG00000119318.13_4"	"RAD23B"	chr9	+	110073962	110074018	110081032	110081160	110068659	110068928	110084263	110084399
1357	"ENSG00000078668.14_4"	"VDAC3"	chr8	+	42252601	42252651	42256229	42256382	42251727	42251796	42257168	42257221
1358	"ENSG00000078668.14_4"	"VDAC3"	chr8	+	42256229	42256382	42257168	42257221	42252601	42252651	42259305	42259533
1360	"ENSG00000047056.15_3"	"WDR37"	chr10	+	1118055	1118233	1123846	1123943	1102343	1102504	1125950	1126046
1361	"ENSG00000047056.15_3"	"WDR37"	chr10	+	1118055	1118233	1123846	1123943	1102786	1102908	1125950	1126046
1362	"ENSG00000047056.15_3"	"WDR37"	chr10	+	1132225	1132297	1151065	1151207	1130342	1130478	1170157	1170292
1364	"ENSG00000134014.17_7"	"ELP3"	chr8	+	27954735	27954835	27957344	27957483	27950583	27950750	27987018	27987180
1365	"ENSG00000134014.17_7"	"ELP3"	chr8	+	27965429	27965493	27967886	27967955	27964229	27964300	27970535	27970690
1366	"ENSG00000134014.17_7"	"ELP3"	chr8	+	27967886	27967955	27970535	27970690	27965429	27965493	27987018	27987180
1367	"ENSG00000134014.17_7"	"ELP3"	chr8	+	27970535	27970690	27995214	27995408	27967886	27967955	28013458	28013549
1368	"ENSG00000134014.17_7"	"ELP3"	chr8	+	27989794	27989921	27995214	27995408	27987018	27987180	28013458	28013549
1369	"ENSG00000134014.17_7"	"ELP3"	chr8	+	27995214	27995408	28013458	28013549	27989794	27989921	28016084	28016142
1370	"ENSG00000175826.12_4"	"CTDNEP1"	chr17	-	7147869	7147954	7149344	7149456	7146909	7147564	7149572	7149689
1371	"ENSG00000175826.12_4"	"CTDNEP1"	chr17	-	7150109	7150181	7150382	7150501	7149572	7149689	7150595	7150662
1372	"ENSG00000175826.12_4"	"CTDNEP1"	chr17	-	7150382	7150501	7150595	7150662	7149572	7149689	7154513	7154605
1373	"ENSG00000175826.12_4"	"CTDNEP1"	chr17	-	7150382	7150501	7150595	7150662	7150109	7150181	7154513	7154731
1374	"ENSG00000147419.18_3"	"CCDC25"	chr8	-	27605593	27605796	27610028	27610104	27597988	27598034	27614235	27614287
1375	"ENSG00000147419.18_3"	"CCDC25"	chr8	-	27610028	27610104	27614235	27614287	27605593	27605796	27619935	27619975
1376	"ENSG00000168077.14_3"	"SCARA3"	chr8	+	27507218	27507317	27509024	27509144	27491384	27491724	27514298	27514397
1379	"ENSG00000120526.11_3"	"NUDCD1"	chr8	-	110308612	110308798	110334537	110334692	110305572	110305753	110346121	110346316
1380	"ENSG00000069345.12_4"	"DNAJA2"	chr16	-	46998522	46998719	47001424	47001558	46993186	46993331	47001995	47002076
1381	"ENSG00000135521.9_4"	"LTV1"	chr6	+	144181562	144181690	144183240	144183380	144178888	144179144	144183980	144184033
1382	"ENSG00000147457.14_4"	"CHMP7"	chr8	+	23115842	23115962	23116244	23116343	23115545	23115594	23117656	23117836
1383	"ENSG00000120889.13_3"	"TNFRSF10B"	chr8	-	22885234	22885266	22885843	22885954	22884645	22884801	22886041	22886115
1384	"ENSG00000120889.13_3"	"TNFRSF10B"	chr8	-	22885843	22885954	22886041	22886115	22885234	22885266	22887122	22887234
1385	"ENSG00000242193.11_5"	"CRYZL2P"	chr1	-	178000685	178000795	178001564	178001630	177995289	177995390	178002161	178002220
1386	"ENSG00000242193.11_5"	"CRYZL2P"	chr1	-	178000685	178000795	178002161	178002220	177995289	177995390	178003839	178003936
1387	"ENSG00000242193.11_5"	"CRYZL2P"	chr1	-	178001564	178001630	178002161	178002220	178000685	178000795	178003839	178003936
1388	"ENSG00000120913.23_5"	"PDLIM2"	chr8	+	22438115	22438210	22438891	22439043	22436253	22437040	22442333	22442403
1389	"ENSG00000120913.23_5"	"PDLIM2"	chr8	+	22442833	22442912	22446810	22446887	22442529	22442675	22447108	22447254
1390	"ENSG00000111231.9_3"	"GPN3"	chr12	-	110895314	110895439	110897499	110897667	110893619	110893735	110902910	110903019
1391	"ENSG00000111231.9_3"	"GPN3"	chr12	-	110897499	110897667	110902910	110903019	110895314	110895439	110905960	110906062
1392	"ENSG00000154174.7_3"	"TOMM70"	chr3	-	100093861	100093996	100096548	100096756	100092381	100092489	100100458	100100607
1393	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21681118	21681203	21698477	21698525	21679968	21680082	21699116	21699231
1394	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21681118	21681276	21698477	21698525	21679968	21680082	21699116	21699231
1395	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21681118	21681276	21698477	21698525	21679968	21680082	21699155	21699186
1396	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21698477	21698525	21730759	21730927	21681118	21681276	21731469	21731495
1397	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21699116	21699231	21702236	21702388	21698477	21698525	21731469	21731495
1398	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21699116	21699231	21731469	21731495	21698477	21698525	21737456	21737570
1399	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21699155	21699231	21702236	21702388	21698477	21698525	21731469	21731495
1400	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21699155	21699231	21731469	21731495	21698477	21698525	21737456	21737562
1401	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21702111	21702388	21730759	21730927	21699116	21699231	21731469	21731495
1402	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21702111	21702388	21731469	21731495	21699116	21699231	21736781	21736827
1403	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21702111	21702388	21731469	21731495	21699116	21699231	21737456	21737584
1407	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21731469	21731495	21736781	21736827	21681118	21681276	21737456	21737601
1408	"ENSG00000092199.17_7"	"HNRNPC"	chr14	-	21731469	21731495	21736781	21736827	21702111	21702388	21737456	21737601
1409	"ENSG00000164975.15_2"	"SNAPC3"	chr9	+	15447092	15447242	15453038	15453203	15444599	15444704	15457957	15458065
1410	"ENSG00000164975.15_2"	"SNAPC3"	chr9	+	15451317	15451400	15453038	15453203	15447092	15447242	15457957	15458065
1411	"ENSG00000156011.17_4"	"PSD3"	chr8	-	18513151	18513195	18622958	18623048	18490122	18490316	18656804	18656863
1412	"ENSG00000143621.17_3"	"ILF2"	chr1	-	153635180	153635271	153635494	153635609	153634263	153635032	153635690	153635752
1413	"ENSG00000143621.17_3"	"ILF2"	chr1	-	153635180	153635271	153635690	153635752	153634263	153635032	153636518	153636606
1414	"ENSG00000143621.17_3"	"ILF2"	chr1	-	153635180	153635271	153635494	153635752	153634540	153635032	153636518	153636606
1415	"ENSG00000143621.17_3"	"ILF2"	chr1	-	153635494	153635609	153635690	153635752	153635180	153635271	153636518	153636606
1416	"ENSG00000143621.17_3"	"ILF2"	chr1	-	153635494	153635752	153636518	153636606	153635180	153635271	153636871	153636950
1417	"ENSG00000143621.17_3"	"ILF2"	chr1	-	153635690	153635752	153636518	153636606	153635494	153635609	153636871	153636950
1418	"ENSG00000143621.17_3"	"ILF2"	chr1	-	153636518	153636606	153636871	153636950	153635690	153635752	153637695	153637812
1419	"ENSG00000143621.17_3"	"ILF2"	chr1	-	153642311	153642354	153642646	153642706	153640928	153641033	153643393	153643458
1420	"ENSG00000129422.14_5"	"MTUS1"	chr8	-	17504490	17504588	17507354	17507471	17501303	17503648	17510694	17510790
1421	"ENSG00000129422.14_5"	"MTUS1"	chr8	-	17581180	17581342	17601112	17601308	17573275	17573410	17611225	17613470
1422	"ENSG00000147548.17_5"	"NSD3"	chr8	-	38153313	38153470	38162104	38162275	38147992	38148195	38162765	38162963
1423	"ENSG00000164062.13_4"	"APEH"	chr3	+	49713323	49713399	49713810	49713948	49713126	49713220	49714041	49714133
1424	"ENSG00000164062.13_4"	"APEH"	chr3	+	49713323	49713399	49714041	49714133	49713126	49713220	49714209	49714250
1426	"ENSG00000164062.13_4"	"APEH"	chr3	+	49717973	49718062	49719154	49719238	49717025	49717077	49719319	49719400
1427	"ENSG00000164062.13_4"	"APEH"	chr3	+	49718533	49718672	49719154	49719238	49717973	49718062	49719319	49719400
1428	"ENSG00000164062.13_4"	"APEH"	chr3	+	49718533	49718672	49719319	49719400	49717973	49718062	49719780	49719869
1429	"ENSG00000164062.13_4"	"APEH"	chr3	+	49719154	49719238	49719319	49719400	49718533	49718672	49719780	49719869
1430	"ENSG00000164062.13_4"	"APEH"	chr3	+	49719154	49719238	49719780	49719869	49718533	49718672	49719978	49720169
1431	"ENSG00000164062.13_4"	"APEH"	chr3	+	49719319	49719400	49719780	49719869	49719154	49719238	49719978	49720169
1432	"ENSG00000164062.13_4"	"APEH"	chr3	+	49719319	49719400	49719978	49720169	49719154	49719238	49720275	49720378
1434	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170319390	170319557	170323053	170323119	170308809	170308900	170336664	170336769
1435	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170341170	170341244	170343468	170343588	170337972	170338138	170345716	170345863
1436	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170341170	170341244	170345716	170345863	170337972	170338138	170346444	170346617
1437	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170341170	170341244	170343468	170343588	170338031	170338138	170346444	170346617
1438	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170343468	170343588	170345716	170345863	170341170	170341244	170346444	170346617
1439	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170455875	170455993	170585337	170585498	170395245	170395381	170588410	170588470
1440	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170455875	170455993	170588410	170588470	170395245	170395381	170597133	170597207
1441	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170455875	170455993	170597133	170597207	170395245	170395381	170626673	170626777
1442	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170648761	170648844	170667931	170668146	170640634	170640742	170669685	170669824
1443	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170648761	170648844	170669685	170669824	170640634	170640742	170692684	170692851
1444	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170667931	170668146	170692684	170692851	170648761	170648844	170720886	170720985
1445	"ENSG00000204764.14_4"	"RANBP17"	chr5	+	170692684	170692851	170711516	170711682	170669685	170669824	170720886	170720985
1446	"ENSG00000104723.20_3"	"TUSC3"	chr8	+	15480588	15480758	15531255	15531345	15397731	15398077	15588174	15588238
1447	"ENSG00000104723.20_3"	"TUSC3"	chr8	+	15508205	15508323	15517015	15517156	15480588	15480758	15519664	15519805
1448	"ENSG00000104723.20_3"	"TUSC3"	chr8	+	15531255	15531345	15588174	15588238	15519664	15519805	15601046	15601121
1449	"ENSG00000104723.20_3"	"TUSC3"	chr8	+	15605883	15605974	15615299	15615364	15600952	15601121	15615538	15615786
1451	"ENSG00000167733.13_4"	"HSD11B1L"	chr19	+	5684829	5684916	5686910	5687002	5681047	5681282	5687513	5687679
1454	"ENSG00000167733.13_4"	"HSD11B1L"	chr19	+	5686910	5687002	5687292	5687386	5684829	5684916	5687513	5687679
1455	"ENSG00000166575.17_5"	"TMEM135"	chr11	+	86802403	86802437	86868382	86868448	86782564	86782657	86947679	86947726
1457	"ENSG00000141425.18_6"	"RPRD1A"	chr18	-	33613670	33613800	33620769	33620828	33610953	33611060	33647216	33647522
1458	"ENSG00000167315.18_4"	"ACAA2"	chr18	-	47323835	47323964	47329056	47329223	47322134	47322251	47339838	47339903
1459	"ENSG00000167315.18_4"	"ACAA2"	chr18	-	47323835	47323964	47329056	47329223	47322134	47322251	47340101	47340307
1460	"ENSG00000173992.9_4"	"CCS"	chr11	+	66366586	66366724	66366929	66367107	66361080	66361185	66367959	66368020
1461	"ENSG00000173992.9_4"	"CCS"	chr11	+	66366586	66366724	66367959	66368020	66361080	66361185	66372809	66372887
1462	"ENSG00000079459.13_4"	"FDFT1"	chr8	+	11679258	11679387	11683532	11683724	11667175	11667359	11687752	11687929
1463	"ENSG00000079459.13_4"	"FDFT1"	chr8	+	11683508	11683724	11687752	11687929	11679289	11679387	11689026	11689105
1464	"ENSG00000079459.13_4"	"FDFT1"	chr8	+	11683532	11683724	11687752	11687929	11679258	11679387	11689026	11689090
1465	"ENSG00000141522.12_3"	"ARHGDIA"	chr17	-	79827048	79827112	79827417	79827501	79825596	79826951	79827616	79827833
1466	"ENSG00000141522.12_3"	"ARHGDIA"	chr17	-	79827048	79827112	79827417	79827501	79825772	79826819	79827616	79827833
1467	"ENSG00000141522.12_3"	"ARHGDIA"	chr17	-	79827205	79827282	79827417	79827501	79827048	79827112	79827616	79827833
1468	"ENSG00000167676.4_5"	"PLIN4"	chr19	-	4508779	4508967	4510457	4513716	4504872	4504959	4516628	4516690
1469	"ENSG00000257950.3_3"	"P2RX5-TAX1BP3"	chr17	-	3591305	3591399	3592785	3592924	3585189	3585272	3593363	3593444
1470	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75172786	75172888	75175781	75175931	75172582	75172678	75180262	75180314
1471	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75172786	75172888	75175781	75175931	75172582	75172678	75188801	75188954
1472	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75172786	75172888	75180262	75180314	75172582	75172678	75188801	75188954
1473	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75175781	75175931	75180262	75180314	75172582	75172678	75184892	75185056
1474	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75175781	75175931	75180262	75180314	75172582	75172678	75188801	75188954
1475	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75175781	75175931	75180262	75180314	75172786	75172888	75184892	75185056
1476	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75175781	75175931	75180262	75180314	75172786	75172888	75188801	75188954
1477	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75175781	75175931	75188801	75188954	75172786	75172888	75198639	75198702
1478	"ENSG00000116791.14_4"	"CRYZ"	chr1	-	75180262	75180314	75184892	75185056	75175781	75175931	75188801	75188954
1481	"ENSG00000179134.15_4"	"SAMD4B"	chr19	+	39838927	39839029	39842456	39843014	39833107	39833216	39844645	39844706
1482	"ENSG00000214140.11_4"	"PRCD"	chr17	+	74539884	74540014	74541611	74541718	74539110	74539203	74549190	74549276
1483	"ENSG00000272886.6_6"	"DCP1A"	chr3	-	53338206	53338320	53346270	53346409	53326098	53326857	53378928	53378969
1484	"ENSG00000272886.6_6"	"DCP1A"	chr3	-	53353433	53353500	53376170	53376298	53346270	53346409	53378928	53378963
1485	"ENSG00000164944.12_6"	"VIRMA"	chr8	-	95507087	95507184	95507958	95511734	95504879	95505046	95518727	95518945
1488	"ENSG00000136813.14_7"	"ECPAS"	chr9	-	114140859	114141010	114145490	114145612	114138755	114138821	114146801	114146849
