ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2492	"ENSG00000168411.14_4"	"RFWD3"	chr16	-	74698521	74698643	74698587	74698643	74685817	74686020
2498	"ENSG00000134644.15_4"	"PUM1"	chr1	-	31422973	31423108	31422979	31423108	31414844	31414970
2502	"ENSG00000134644.15_4"	"PUM1"	chr1	-	31532050	31532424	31532145	31532424	31528159	31528227
2522	"ENSG00000197989.14_6"	"SNHG12"	chr1	-	28906423	28907741	28907622	28907741	28906044	28906099
2523	"ENSG00000197989.14_6"	"SNHG12"	chr1	-	28907605	28907741	28907622	28907741	28906044	28906493
2533	"ENSG00000163682.16_4"	"RPL9"	chr4	-	39459205	39459301	39459216	39459301	39456483	39456564
2534	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291388	179291092	179291232	179295382	179295551
2535	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291407	179291092	179291232	179295382	179295551
2536	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291430	179291092	179291232	179295382	179295551
2537	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291407	179291092	179291388	179295382	179295551
2538	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291430	179291092	179291388	179295382	179295551
2539	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291430	179291092	179291407	179295382	179295551
2540	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291407	179291092	179291232	179295404	179295616
2541	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291430	179291092	179291232	179295404	179295616
2542	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291430	179291092	179291407	179295404	179295616
2543	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291388	179291092	179291232	179295421	179295616
2544	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291407	179291092	179291232	179295421	179295616
2545	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291430	179291092	179291232	179295421	179295616
2547	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291430	179291092	179291388	179295421	179295616
2548	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179291092	179291430	179291092	179291407	179295421	179295616
2558	"ENSG00000183696.14_4"	"UPP1"	chr7	+	48141420	48141579	48141420	48141467	48143378	48143588
2559	"ENSG00000183696.14_4"	"UPP1"	chr7	+	48141420	48141579	48141420	48141467	48146469	48146679
2564	"ENSG00000152056.17_5"	"AP1S3"	chr2	-	224642405	224642586	224642407	224642586	224640617	224640726
2565	"ENSG00000143543.15_4"	"JTB"	chr1	-	153949168	153949489	153949451	153949489	153948301	153948381
2566	"ENSG00000114650.20_5"	"SCAP"	chr3	-	47476414	47476627	47476497	47476627	47463931	47464026
2567	"ENSG00000114650.20_5"	"SCAP"	chr3	-	47476414	47476627	47476497	47476627	47465422	47465535
2568	"ENSG00000114650.20_5"	"SCAP"	chr3	-	47476414	47476627	47476497	47476627	47467486	47467659
2570	"ENSG00000072778.20_3"	"ACADVL"	chr17	+	7123782	7123848	7123782	7123845	7123922	7123995
2572	"ENSG00000072778.20_3"	"ACADVL"	chr17	+	7127131	7127388	7127131	7127194	7127464	7127562
2573	"ENSG00000072778.20_3"	"ACADVL"	chr17	+	7127639	7127871	7127639	7127712	7127960	7128033
2576	"ENSG00000135596.18_6"	"MICAL1"	chr6	-	109772802	109773604	109773448	109773604	109767898	109767975
2577	"ENSG00000135596.18_6"	"MICAL1"	chr6	-	109772802	109773604	109773448	109773604	109768275	109768432
2584	"ENSG00000124104.19_3"	"SNX21"	chr20	+	44463597	44463755	44463597	44463748	44466906	44466999
2585	"ENSG00000124104.19_3"	"SNX21"	chr20	+	44463597	44463755	44463597	44463748	44469086	44469097
2594	"ENSG00000141002.20_5"	"TCF25"	chr16	+	89970525	89971504	89970525	89970613	89972601	89972692
2600	"ENSG00000175550.8_3"	"DRAP1"	chr11	+	65687418	65687512	65687418	65687468	65687813	65687933
2602	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33093108	33093145
2603	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33116002	33116126	33116033	33116126	33093108	33093145
2604	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33093172	33093466
2605	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33097427	33097480
2606	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33116002	33116126	33116033	33116126	33099245	33099328
2608	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33116002	33116126	33116033	33116126	33099551	33099673
2609	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33099551	33099711
2611	"ENSG00000187800.13_2"	"PEAR1"	chr1	+	156877706	156878132	156877706	156877843	156878446	156878621
2612	"ENSG00000187800.13_2"	"PEAR1"	chr1	+	156877706	156878132	156877706	156877843	156878707	156878828
2616	"ENSG00000117616.18_6"	"RSRP1"	chr1	-	25570040	25571792	25571640	25571792	25568739	25569196
2619	"ENSG00000126456.16_5"	"IRF3"	chr19	-	50165681	50165874	50165849	50165874	50163969	50164085
2620	"ENSG00000126456.16_5"	"IRF3"	chr19	-	50167699	50167930	50167809	50167930	50166444	50166515
2622	"ENSG00000126456.16_5"	"IRF3"	chr19	-	50167930	50169114	50168740	50169114	50166599	50166771
2625	"ENSG00000196781.15_5"	"TLE1"	chr9	-	84228291	84228436	84228336	84228436	84226757	84226871
2626	"ENSG00000196781.15_5"	"TLE1"	chr9	-	84228291	84228436	84228336	84228436	84227206	84227308
2630	"ENSG00000164733.21_4"	"CTSB"	chr8	-	11718869	11718988	11718914	11718988	11715366	11715449
2632	"ENSG00000087502.18_4"	"ERGIC2"	chr12	-	29496052	29496215	29496095	29496215	29494666	29494694
2637	"ENSG00000106028.11_6"	"SSBP1"	chr7	+	141438157	141438303	141438157	141438210	141441968	141442029
2642	"ENSG00000148229.13_3"	"POLE3"	chr9	-	116171889	116172420	116172334	116172420	116169514	116171263
2643	"ENSG00000196352.15_6"	"CD55"	chr1	+	207510037	207510754	207510037	207510163	207512741	207512762
2644	"ENSG00000196352.15_6"	"CD55"	chr1	+	207510037	207510754	207510037	207510163	207532890	207533058
2646	"ENSG00000198563.14_7"	"DDX39B"	chr6	-	31500556	31503262	31503143	31503262	31499072	31499182
2648	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1247605	1247881	1247819	1247881	1247397	1247527
2649	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1247972	1248329	1248166	1248329	1247605	1247881
2650	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1248414	1248972	1248888	1248972	1247972	1248329
2651	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1255835	1256473	1256375	1256473	1250899	1250998
2652	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1254451	1254904	1254675	1254904	1250939	1250998
2653	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1255835	1256473	1256375	1256473	1254675	1254813
2655	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1258271	1258667	1258556	1258667	1256375	1256473
2657	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1258526	1258667	1258556	1258667	1256375	1256473
2659	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1258556	1258667	1258560	1258667	1256375	1256473
2661	"ENSG00000144199.11_2"	"FAHD2B"	chr2	-	97751435	97751935	97751875	97751935	97749905	97750014
2678	"ENSG00000102034.16_2"	"ELF4"	chrX	-	129215229	129215513	129215410	129215513	129208555	129208727
2679	"ENSG00000248049.7_7"	"UBA6-AS1"	chr4	+	68586139	68586769	68586139	68586350	68594257	68594404
2683	"ENSG00000110583.13_4"	"NAA40"	chr11	+	63713311	63714475	63713311	63713407	63719878	63720037
2687	"ENSG00000174720.16_7"	"LARP7"	chr4	+	113565823	113566027	113565823	113565924	113566706	113566818
2688	"ENSG00000174720.16_7"	"LARP7"	chr4	+	113565823	113565924	113565823	113565855	113567506	113567607
2689	"ENSG00000174720.16_7"	"LARP7"	chr4	+	113565823	113566027	113565823	113565855	113567506	113567607
2696	"ENSG00000122786.20_6"	"CALD1"	chr7	+	134617738	134618828	134617738	134618141	134625842	134625988
2697	"ENSG00000120948.17_6"	"TARDBP"	chr1	+	11082180	11082307	11082180	11082298	11083319	11083398
2707	"ENSG00000097033.14_4"	"SH3GLB1"	chr1	+	87194085	87194172	87194085	87194124	87195770	87195794
2708	"ENSG00000097033.14_4"	"SH3GLB1"	chr1	+	87194085	87194172	87194085	87194124	87200284	87200374
2709	"ENSG00000110619.17_4"	"CARS"	chr11	-	3023199	3023830	3023770	3023830	3022158	3022478
2711	"ENSG00000110619.17_4"	"CARS"	chr11	-	3047905	3050314	3050225	3050314	3041449	3041562
2715	"ENSG00000159023.21_6"	"EPB41"	chr1	+	29395244	29395295	29395244	29395280	29422666	29423116
2716	"ENSG00000159023.21_6"	"EPB41"	chr1	+	29395244	29395295	29395244	29395280	29424318	29424447
2720	"ENSG00000112146.16_3"	"FBXO9"	chr6	+	52938278	52938437	52938278	52938436	52941283	52941341
2721	"ENSG00000112146.16_3"	"FBXO9"	chr6	+	52957531	52958359	52957531	52957622	52958682	52958776
2732	"ENSG00000154328.16_3"	"NEIL2"	chr8	+	11628954	11629099	11628954	11629094	11637106	11637459
2741	"ENSG00000106268.15_5"	"NUDT1"	chr7	+	2282539	2282683	2282539	2282610	2289491	2289637
2749	"ENSG00000131591.17_7"	"C1orf159"	chr1	-	1019732	1019886	1019860	1019886	1017202	1018367
2753	"ENSG00000164620.9_3"	"RELL2"	chr5	+	141016516	141017976	141016516	141017308	141018361	141018427
2757	"ENSG00000117308.15_5"	"GALE"	chr1	-	24124606	24125220	24125104	24125220	24124184	24124361
2763	"ENSG00000108654.14_4"	"DDX5"	chr17	-	62496666	62498187	62498127	62498187	62495733	62496444
2766	"ENSG00000160087.20_5"	"UBE2J2"	chr1	-	1203112	1203372	1203241	1203372	1200162	1200210
2772	"ENSG00000115652.14_2"	"UXS1"	chr2	-	106810603	106810755	106810694	106810755	106781191	106781240
2773	"ENSG00000115652.14_2"	"UXS1"	chr2	-	106810603	106810755	106810694	106810755	106782511	106782539
2774	"ENSG00000101052.12_2"	"IFT52"	chr20	+	42233641	42233856	42233641	42233713	42242489	42242616
2775	"ENSG00000265241.6_4"	"RBM8A"	chr1	+	145508015	145508284	145508015	145508075	145508474	145508611
2776	"ENSG00000265241.6_4"	"RBM8A"	chr1	+	145509165	145509230	145509165	145509214	145513258	145513460
2779	"ENSG00000186205.13_5"	"MARC1"	chr1	+	220971215	220971407	220971215	220971356	220971493	220971617
2780	"ENSG00000186205.13_5"	"MARC1"	chr1	+	220971215	220971407	220971215	220971356	220972173	220972247
2785	"ENSG00000143575.14_6"	"HAX1"	chr1	+	154245811	154246074	154245811	154246010	154247425	154247477
2786	"ENSG00000143575.14_6"	"HAX1"	chr1	+	154245811	154246437	154245811	154246010	154247425	154247477
2787	"ENSG00000143575.14_6"	"HAX1"	chr1	+	154245811	154246437	154245811	154246074	154247425	154247477
2790	"ENSG00000142731.11_3"	"PLK4"	chr4	+	128813519	128813669	128813519	128813553	128814439	128814573
2791	"ENSG00000142731.11_3"	"PLK4"	chr4	+	128813519	128813669	128813519	128813553	128814667	128814759
2794	"ENSG00000129255.16_4"	"MPDU1"	chr17	+	7490009	7490156	7490009	7490095	7490487	7490561
2800	"ENSG00000172366.20_6"	"MCRIP2"	chr16	+	697416	697884	697416	697544	698119	698474
2805	"ENSG00000213918.10_5"	"DNASE1"	chr16	+	3707720	3707868	3707720	3707817	3712646	3712805
2810	"ENSG00000239665.8_7"	"AL157392.3"	chr10	+	13686916	13687136	13686916	13687074	13696352	13696427
2818	"ENSG00000125863.20_4"	"MKKS"	chr20	-	10393177	10394579	10394443	10394579	10389275	10389451
2833	"ENSG00000102125.16_6"	"TAZ"	chrX	+	153648370	153648603	153648370	153648433	153648996	153649074
2841	"ENSG00000104870.12_5"	"FCGRT"	chr19	+	50017138	50017743	50017138	50017390	50024951	50025070
2859	"ENSG00000167671.12_4"	"UBXN6"	chr19	-	4446045	4446410	4446279	4446410	4445006	4445620
2860	"ENSG00000167671.12_4"	"UBXN6"	chr19	-	4446496	4446917	4446832	4446917	4445006	4445620
2865	"ENSG00000182899.17_6"	"RPL35A"	chr3	+	197678029	197678199	197678029	197678182	197680358	197680531
2867	"ENSG00000237441.10_3"	"RGL2"	chr6	-	33261571	33261843	33261810	33261843	33261189	33261301
2868	"ENSG00000171680.21_3"	"PLEKHG5"	chr1	-	6527884	6528646	6528158	6528646	6527181	6527632
2874	"ENSG00000271723.5_3"	"MROH7-TTC4"	chr1	+	55197158	55197373	55197158	55197222	55199301	55199383
2875	"ENSG00000143811.19_4"	"PYCR2"	chr1	-	226109557	226111471	226111400	226111471	226108907	226109071
2876	"ENSG00000143811.19_4"	"PYCR2"	chr1	-	226109557	226111471	226111400	226111471	226109251	226109344
2877	"ENSG00000141030.13_4"	"COPS3"	chr17	-	17174071	17174322	17174209	17174322	17168115	17168295
2879	"ENSG00000141030.13_4"	"COPS3"	chr17	-	17174071	17174322	17174209	17174322	17171198	17171359
2884	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845606	3845499	3845594	3845965	3846266
2885	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845679	3845499	3845594	3845965	3846266
2886	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845685	3845499	3845594	3845965	3846266
2887	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845679	3845499	3845606	3845965	3846266
2888	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845685	3845499	3845606	3845965	3846266
2889	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845685	3845499	3845679	3845965	3846266
2890	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845606	3845499	3845594	3846025	3846358
2891	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845685	3845499	3845594	3846025	3846358
2892	"ENSG00000148985.19_5"	"PGAP2"	chr11	+	3845499	3845685	3845499	3845606	3846025	3846358
2900	"ENSG00000107331.17_5"	"ABCA2"	chr9	-	139915843	139916453	139916342	139916453	139915145	139915513
2901	"ENSG00000107331.17_5"	"ABCA2"	chr9	-	139917153	139917504	139917392	139917504	139916802	139916930
2905	"ENSG00000143624.14_4"	"INTS3"	chr1	+	153719432	153721231	153719432	153719546	153723570	153723715
2910	"ENSG00000164403.14_3"	"SHROOM1"	chr5	-	132159541	132160111	132159972	132160111	132159314	132159456
2914	"ENSG00000197622.13_3"	"CDC42SE1"	chr1	-	151027491	151028469	151028152	151028469	151026706	151026797
2917	"ENSG00000144591.18_4"	"GMPPA"	chr2	+	220363622	220363976	220363622	220363660	220364842	220364940
2918	"ENSG00000144591.18_4"	"GMPPA"	chr2	+	220370179	220370483	220370179	220370277	220370701	220370794
2922	"ENSG00000084090.13_4"	"STARD7"	chr2	-	96858979	96859090	96859039	96859090	96858815	96858898
2927	"ENSG00000153113.23_7"	"CAST"	chr5	+	96058342	96058422	96058342	96058402	96063192	96063234
2938	"ENSG00000142910.16_3"	"TINAGL1"	chr1	+	32048749	32049176	32048749	32048842	32050278	32050402
2939	"ENSG00000142910.16_3"	"TINAGL1"	chr1	+	32051040	32051477	32051040	32051086	32052310	32052356
2940	"ENSG00000178821.13_4"	"TMEM52"	chr1	-	1850331	1850527	1850483	1850527	1849691	1849870
2943	"ENSG00000113013.15_6"	"HSPA9"	chr5	-	137892462	137893185	137893090	137893185	137892140	137892281
2952	"ENSG00000043514.16_4"	"TRIT1"	chr1	-	40315790	40315933	40315794	40315933	40313657	40313763
2957	"ENSG00000234222.6_7"	"LIX1L-AS1"	chr1	-	145507298	145507857	145507435	145507857	145493006	145493183
2958	"ENSG00000234222.6_7"	"LIX1L-AS1"	chr1	-	145507298	145507857	145507435	145507857	145495024	145495267
2959	"ENSG00000234222.6_7"	"LIX1L-AS1"	chr1	-	145507298	145507857	145507623	145507857	145502933	145503009
2964	"ENSG00000149231.14_7"	"CCDC82"	chr11	-	96098143	96098314	96098290	96098314	96092156	96092261
2966	"ENSG00000149231.14_7"	"CCDC82"	chr11	-	96117125	96119457	96119417	96119457	96116432	96116637
2967	"ENSG00000125637.15_5"	"PSD4"	chr2	+	113942941	113943832	113942941	113943017	113950624	113950705
2970	"ENSG00000171793.16_5"	"CTPS1"	chr1	+	41461588	41463198	41461588	41461740	41467831	41467926
2980	"ENSG00000143418.19_4"	"CERS2"	chr1	-	150939867	150940190	150940139	150940190	150939231	150939338
2981	"ENSG00000143418.19_4"	"CERS2"	chr1	-	150939867	150940190	150940139	150940190	150939549	150939678
2984	"ENSG00000145029.13_3"	"NICN1"	chr3	-	49462381	49462871	49462799	49462871	49461507	49462307
2987	"ENSG00000084072.16_3"	"PPIE"	chr1	+	40207566	40208969	40207566	40207593	40209495	40209596
2990	"ENSG00000137207.12_5"	"YIPF3"	chr6	-	43480806	43481189	43481096	43481189	43480498	43480612
2992	"ENSG00000161203.13_4"	"AP2M1"	chr3	+	183898636	183898772	183898636	183898669	183898872	183899473
2993	"ENSG00000161203.13_4"	"AP2M1"	chr3	+	183898636	183898772	183898636	183898669	183899483	183899603
2997	"ENSG00000243970.3_4"	"PPIEL"	chr1	-	40014341	40014418	40014354	40014418	40013250	40013306
2998	"ENSG00000243970.3_4"	"PPIEL"	chr1	-	40014341	40014418	40014354	40014418	40013380	40013421
3003	"ENSG00000205085.11_5"	"FAM71F2"	chr7	+	128317617	128317922	128317617	128317867	128318099	128318166
3006	"ENSG00000109171.15_3"	"SLAIN2"	chr4	+	48384584	48384944	48384584	48384656	48385663	48385801
3010	"ENSG00000143436.11_5"	"MRPL9"	chr1	-	151734580	151734631	151734588	151734631	151733926	151734028
3011	"ENSG00000143436.11_5"	"MRPL9"	chr1	-	151734580	151734631	151734588	151734631	151734437	151734486
3018	"ENSG00000075292.19_4"	"ZNF638"	chr2	+	71558911	71559005	71558911	71558995	71559959	71560207
3020	"ENSG00000154889.16_5"	"MPPE1"	chr18	-	11885674	11887024	11886915	11887024	11884877	11885042
3027	"ENSG00000240401.9_7"	"AC012358.3"	chr2	+	55556557	55556849	55556557	55556655	55559274	55559397
3029	"ENSG00000122861.16_4"	"PLAU"	chr10	+	75671282	75671683	75671282	75671370	75671798	75671826
3038	"ENSG00000077152.11_4"	"UBE2T"	chr1	-	202302137	202302463	202302364	202302463	202300784	202301088
3040	"ENSG00000077152.11_4"	"UBE2T"	chr1	-	202304116	202304946	202304773	202304946	202302577	202302683
3041	"ENSG00000077152.11_4"	"UBE2T"	chr1	-	202304769	202304946	202304773	202304946	202302577	202302683
3044	"ENSG00000145191.15_6"	"EIF2B5"	chr3	+	183854399	183855593	183854399	183854524	183855685	183855863
3045	"ENSG00000145191.15_6"	"EIF2B5"	chr3	+	183855407	183855863	183855407	183855593	183855953	183856034
3046	"ENSG00000145191.15_6"	"EIF2B5"	chr3	+	183855407	183855863	183855407	183855593	183857867	183858009
3048	"ENSG00000145191.15_6"	"EIF2B5"	chr3	+	183858205	183858528	183858205	183858518	183859708	183859858
3049	"ENSG00000145191.15_6"	"EIF2B5"	chr3	+	183857867	183858009	183857867	183857945	183859712	183859858
3052	"ENSG00000145191.15_6"	"EIF2B5"	chr3	+	183857867	183858518	183857867	183858009	183859712	183859858
3053	"ENSG00000145191.15_6"	"EIF2B5"	chr3	+	183857867	183858528	183857867	183858009	183859712	183859858
3058	"ENSG00000145191.15_6"	"EIF2B5"	chr3	+	183860839	183861353	183860839	183860930	183861886	183862012
3060	"ENSG00000154065.17_3"	"ANKRD29"	chr18	-	21209816	21209915	21209820	21209915	21197695	21197791
3061	"ENSG00000154065.17_3"	"ANKRD29"	chr18	-	21209816	21209915	21209820	21209915	21198504	21198752
3072	"ENSG00000115275.13_6"	"MOGS"	chr2	-	74691622	74691849	74691792	74691849	74690506	74690513
3084	"ENSG00000223745.8_7"	"CCDC18-AS1"	chr1	-	93802933	93804831	93803786	93804831	93780705	93780826
3085	"ENSG00000223745.8_7"	"CCDC18-AS1"	chr1	-	93802933	93804831	93803786	93804831	93792158	93792219
3087	"ENSG00000223745.8_7"	"CCDC18-AS1"	chr1	-	93803786	93804831	93804712	93804831	93792158	93792219
3088	"ENSG00000223745.8_7"	"CCDC18-AS1"	chr1	-	93811096	93811403	93811280	93811403	93805205	93805236
3091	"ENSG00000028203.18_4"	"VEZT"	chr12	+	95652020	95652063	95652020	95652058	95656079	95656188
3102	"ENSG00000163714.17_6"	"U2SURP"	chr3	+	142747181	142747252	142747181	142747248	142747328	142747488
3103	"ENSG00000233191.2_6"	"AC006372.2"	chr7	+	157308971	157309651	157308971	157309173	157310703	157311352
3104	"ENSG00000168389.17_3"	"MFSD2A"	chr1	+	40433299	40433588	40433299	40433383	40434005	40434149
3109	"ENSG00000137955.16_4"	"RABGGTB"	chr1	+	76255636	76255959	76255636	76255742	76256130	76256202
3110	"ENSG00000137955.16_4"	"RABGGTB"	chr1	+	76253181	76256202	76253181	76253289	76256969	76257022
3111	"ENSG00000137955.16_4"	"RABGGTB"	chr1	+	76254843	76256202	76254843	76255041	76256969	76257022
3112	"ENSG00000137955.16_4"	"RABGGTB"	chr1	+	76255636	76255959	76255636	76255742	76256969	76257022
3125	"ENSG00000136518.17_4"	"ACTL6A"	chr3	+	179292157	179292289	179292157	179292255	179294004	179294099
3127	"ENSG00000218510.8_7"	"LINC00339"	chr1	+	22352003	22352612	22352003	22352132	22356772	22357110
3130	"ENSG00000185024.17_7"	"BRF1"	chr14	-	105713202	105713530	105713407	105713530	105695156	105695250
3132	"ENSG00000185024.17_7"	"BRF1"	chr14	-	105781658	105781926	105781678	105781926	105739057	105739231
3143	"ENSG00000008128.23_5"	"CDK11A"	chr1	-	1650766	1650894	1650796	1650894	1640917	1641079
3145	"ENSG00000008128.23_5"	"CDK11A"	chr1	-	1654026	1654270	1654146	1654270	1650766	1650894
3155	"ENSG00000116044.16_6"	"NFE2L2"	chr2	-	178098732	178098999	178098803	178098999	178097977	178098067
3157	"ENSG00000159214.13_4"	"CCDC24"	chr1	+	44457518	44458059	44457518	44457676	44458194	44458311
3158	"ENSG00000159214.13_4"	"CCDC24"	chr1	+	44457518	44458059	44457518	44457676	44459511	44459636
3159	"ENSG00000159214.13_4"	"CCDC24"	chr1	+	44457518	44458059	44457518	44457676	44461272	44461342
3160	"ENSG00000159214.13_4"	"CCDC24"	chr1	+	44459561	44460834	44459561	44459636	44461272	44461342
