ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
38671	13,17,15	364,314,399	2,14,8	301,314,272	192	100
38672	9,8,4	1,0,0	1,9,3	0,0,0	222	100
38673	9,8,4	0,4,0	1,9,3	0,0,0	239	100
38674	14,23,29	0,4,8	7,17,16	0,1,2	180	100
38675	27,39,39	929,2181,1653	15,22,21	673,894,828	183	100
38676	26,38,38	21,39,31	13,21,21	4,14,10	187	100
38677	67,165,112	0,1,5	54,54,56	1,0,0	204	100
38678	12,22,21	1,0,6	22,23,18	0,0,0	250	100
38679	187,437,341	9,4,28	161,221,196	10,14,12	451	100
38680	36,59,80	1073,2508,1664	54,64,45	728,1014,974	252	100
38681	492,1214,910	0,6,6	405,540,476	3,5,7	312	100
38682	471,1142,866	0,0,0	387,513,450	11,1,0	303	100
38683	548,1162,754	0,25,17	362,499,481	4,0,12	316	100
38684	80,144,99	1,0,0	50,59,58	0,0,0	277	100
38685	17,32,19	955,1994,1384	12,13,16	596,901,890	269	100
38686	60,77,67	1,0,0	20,19,36	0,0,0	177	100
38687	74,81,72	0,14,0	26,30,46	0,0,0	181	100
38688	24,25,44	654,1261,971	9,4,7	156,314,353	191	100
38689	86,80,109	59,95,80	19,40,62	20,41,55	246	100
38690	107,91,121	340,705,549	18,44,70	96,141,174	439	100
38691	15,5,4	0,0,0	8,7,6	0,2,0	352	100
38692	26,21,31	0,0,0	18,26,20	0,0,1	168	100
38693	123,121,133	0,0,2	111,79,92	0,0,0	375	100
38694	531,586,548	0,0,0	458,472,476	1,0,0	177	100
38695	74,79,56	10,6,8	54,55,36	2,2,1	196	100
38696	118,70,128	67,55,78	66,58,68	12,14,22	220	100
38697	34,4,17	99,134,96	6,12,7	68,89,90	425	100
38698	12,4,9	0,0,0	10,5,5	0,1,0	242	100
38699	12,4,9	0,1,0	10,6,5	4,0,0	259	100
38700	13,17,22	0,1,0	11,10,10	0,0,0	177	100
38701	13,17,22	0,4,0	11,10,10	0,0,0	411	100
38702	17,25,14	1,0,4	16,6,4	0,0,1	947	100
38703	17,25,14	2,1,2	16,6,4	0,0,0	941	100
38704	23,6,17	35,10,13	17,4,36	22,18,36	295	100
38705	21,3,13	18,11,12	12,2,32	11,4,10	280	100
38706	3,1,5	92,41,46	0,0,0	32,21,57	232	100
38707	1,2,1	80,23,45	2,0,4	70,37,63	183	100
38708	23,24,31	0,2,0	26,29,36	0,0,4	215	100
38709	23,24,31	2,1,0	26,29,36	0,0,0	308	100
38710	3,3,3	49,60,64	13,4,2	57,62,74	181	100
38711	65,39,57	0,1,1	79,60,57	0,0,0	523	100
38712	22,12,22	0,1,1	32,28,20	3,1,0	385	100
38713	22,12,22	2,0,0	32,28,20	0,0,0	364	100
38714	138,86,116	11,5,7	171,114,145	9,6,10	604	100
38715	2,3,1	272,229,326	13,5,6	408,433,346	280	100
38716	2,3,7	2,0,0	12,9,7	0,0,0	263	100
38717	2,4,17	1,0,4	16,15,12	4,1,0	329	100
38718	1,1,2	126,118,173	13,5,5	183,194,161	300	100
38719	9,2,6	0,4,1	14,3,5	0,0,3	366	100
38720	3,0,4	284,216,381	15,10,3	411,465,340	182	100
38721	0,0,0	188,174,283	1,4,5	387,388,278	249	100
38723	131,89,122	5,3,18	83,113,96	10,15,6	287	100
38724	320,366,351	0,0,0	234,268,285	0,0,2	579	100
38725	208,201,235	0,0,0	164,211,185	0,3,1	185	100
38726	409,403,455	0,0,0	303,396,399	2,0,0	207	100
38727	223,220,248	2,0,2	180,226,206	0,0,0	211	100
38728	223,220,248	2,0,0	180,226,206	0,0,0	218	100
38729	223,220,248	3,7,9	180,226,206	1,1,8	234	100
38730	223,220,248	1,16,7	180,226,206	4,10,11	395	100
38731	223,220,248	0,3,4	180,226,206	4,0,0	406	100
38732	95,50,90	60,54,59	33,34,37	10,30,26	274	100
38733	9,21,25	3596,3180,4510	22,19,21	3263,3009,3174	248	100
38734	31,17,55	2,1,0	37,32,24	0,0,1	194	100
38735	56,42,43	6113,6162,7109	35,49,39	6176,5558,6168	195	100
38736	42,26,29	4466,4282,4518	21,29,25	4011,3808,4293	232	100
38737	1015,910,1137	0,0,1	933,901,1057	0,0,0	253	100
38738	31,24,28	1,1,1	26,14,13	0,1,1	199	100
38739	32,24,28	0,0,2	26,14,13	0,0,0	219	100
38740	31,24,26	0,0,0	24,14,13	1,0,2	222	100
38741	31,24,26	0,0,0	24,14,13	0,0,1	309	100
38742	67,68,85	4659,4455,5469	52,56,35	3723,3811,4308	312	100
38743	20,29,32	4,0,4	18,26,14	2,0,0	190	100
38744	118,106,158	0,0,1	75,90,85	0,0,0	317	100
38745	46,47,64	4794,4398,5779	44,16,46	3574,3608,4070	321	100
38746	0,1,1	11,13,11	3,0,1	13,21,27	305	100
38747	24,12,11	513,507,605	14,8,9	777,606,645	245	100
38748	29,26,30	0,0,0	19,56,40	0,2,0	190	100
38749	7,5,7	101,92,106	10,5,0	118,221,126	283	100
38751	51,51,91	4,2,0	13,11,27	0,0,1	213	100
38752	202,161,168	0,1,0	124,116,130	0,3,4	230	100
38753	452,302,446	504,590,543	54,86,121	44,74,149	189	100
38754	42,18,34	0,0,0	26,20,25	4,0,0	608	100
38755	196,267,229	29,46,24	276,334,248	30,58,22	282	100
38756	124,189,135	0,0,2	188,211,139	0,0,0	318	100
38757	55,31,56	202,213,225	54,43,37	141,142,117	241	100
38758	259,340,275	0,0,0	176,236,198	0,14,0	201	100
38759	394,544,498	1,0,0	324,452,340	0,0,0	193	100
38760	27,39,21	1033,1789,1282	13,15,19	983,1572,1493	192	100
38761	104,182,124	30,55,34	111,123,121	32,34,19	196	100
38762	17,35,22	0,1,0	6,16,22	0,0,0	201	100
38763	17,22,28	18,37,14	12,15,19	3,10,13	228	100
38764	18,23,28	7,14,9	12,15,19	5,4,2	235	100
38765	29,40,47	3,0,0	32,62,51	0,0,0	229	100
38766	34,49,57	1016,1935,1664	37,65,57	1176,1527,1290	234	100
38767	34,41,51	3,13,7	33,58,49	5,13,10	223	100
38768	373,474,449	350,524,542	114,182,218	301,454,389	341	100
38769	375,488,446	0,0,8	113,185,221	0,0,2	484	100
38770	435,561,519	0,1,0	157,239,278	0,1,0	499	100
38771	8,4,2	0,0,2	3,4,4	2,3,1	176	100
38772	101,100,75	1,0,0	113,90,84	0,0,0	491	100
38773	366,167,306	0,26,24	595,494,755	0,0,0	205	100
38774	9,4,7	0,2,0	7,4,1	0,0,0	231	100
38775	7,6,8	7,0,0	6,7,4	0,0,4	209	100
38776	0,0,1	99,77,66	0,0,2	44,40,53	212	100
38777	117,139,138	3515,4688,3542	65,64,55	1447,1552,1795	201	100
38778	0,0,0	3,11,6	0,1,0	6,7,8	242	100
38779	6,11,7	0,0,0	2,3,1	0,2,0	1748	100
38780	21,9,11	0,0,0	21,24,13	1,0,0	1505	100
38781	546,507,738	13209,20658,19772	105,89,238	3597,5134,7164	195	100
38782	10,24,10	0,0,0	18,34,18	4,6,8	178	100
38783	0,1,2	1,6,5	0,0,0	9,14,7	181	100
38784	0,0,2	5,6,10	0,0,1	19,28,12	191	100
38785	5,16,15	1,4,6	23,31,14	9,25,7	188	100
38786	0,2,1	4,34,9	1,2,0	34,62,29	181	100
38787	0,0,5	9,30,23	4,1,3	36,76,44	196	100
38788	0,1,2	10,23,9	2,7,1	23,42,18	224	100
38789	10,9,17	4,4,5	3,5,7	6,4,3	682	100
38790	34,54,38	342,564,401	61,54,44	429,508,470	191	100
38791	67,78,77	292,484,340	94,86,51	348,463,423	287	100
38792	62,73,75	0,4,0	96,73,58	0,0,0	294	100
38793	3,3,2	0,0,2	0,1,0	0,3,0	338	100
38794	22,38,26	0,0,1	12,14,7	0,0,0	926	100
38795	66,113,99	0,5,0	29,21,26	0,1,0	679	100
38796	56,82,92	0,8,2	18,19,22	0,0,0	627	100
38797	56,82,92	2,0,0	18,19,22	0,0,0	586	100
38798	35,33,61	0,2,1	8,17,9	0,0,0	348	100
38799	44,55,27	0,2,0	22,12,15	0,0,0	745	100
38800	13,21,10	11,36,34	4,1,7	1,7,4	316	100
38804	1,2,0	0,0,0	1,1,1	0,0,2	234	100
38805	12,11,19	1,0,0	8,6,7	0,2,0	229	100
38806	10,14,11	4,10,9	4,10,1	0,3,0	187	100
38807	20,29,32	211,363,315	9,16,6	145,179,141	182	100
38808	31,17,43	2,0,3	14,21,11	0,2,0	188	100
38809	21,7,27	184,212,248	21,27,10	125,143,129	349	100
38810	20,10,24	1,0,0	21,26,6	0,0,0	355	100
38813	4,4,3	0,4,0	2,3,0	0,0,0	232	100
38814	3,0,3	1,0,0	2,3,0	0,0,0	212	100
38815	11,30,21	1,0,0	29,26,21	0,0,0	959	100
38818	53,56,29	162,120,174	26,35,49	104,122,149	188	100
38819	29,18,21	127,93,108	14,21,31	112,133,75	270	100
38820	1527,609,1223	0,0,0	571,384,484	1,1,0	1284	100
38821	13,7,13	953,534,857	10,5,9	685,577,707	191	100
38822	18,4,24	1049,658,909	11,4,10	812,554,765	192	100
38823	7,2,7	13,6,14	4,0,4	9,4,13	236	100
38824	836,456,651	0,0,0	547,394,469	0,2,0	564	100
38825	720,384,582	0,0,0	457,332,400	0,0,14	576	100
38826	720,384,582	3,4,0	457,332,400	0,0,0	665	100
38827	8,13,4	982,1105,1259	5,4,11	603,619,698	353	100
38828	8,13,4	0,0,1	5,3,10	1,0,0	305	100
38829	5,6,10	6,2,7	9,7,4	0,0,0	198	100
38830	5,9,7	488,352,531	22,12,10	299,272,284	464	100
38831	0,0,0	0,0,2	1,0,0	0,1,3	229	100
38832	8,4,1	2,0,0	6,3,0	0,0,0	245	100
38833	13,34,20	0,3,1	5,9,21	0,0,0	297	100
38834	13,34,20	0,0,0	5,9,21	1,0,0	207	100
38835	6,7,14	0,0,1	20,15,7	0,0,0	241	100
38836	10,9,11	2,0,1	17,7,5	0,0,0	330	100
38838	40,30,62	24,11,31	25,33,34	9,13,5	376	100
38839	0,1,0	24,27,42	0,2,0	47,40,41	191	100
38841	0,0,1	18,46,28	0,0,0	50,48,58	227	100
38842	5802,3589,7007	2,2,0	8109,8627,3835	0,0,2	1969	100
38843	7,1,3	9,24,23	26,4,7	19,23,20	276	100
38844	54,28,83	381,251,444	96,82,84	596,424,571	499	100
38845	4,1,3	465,332,520	12,10,8	771,600,778	194	100
38846	8,4,2	1,0,0	17,8,6	0,3,7	356	100
38847	9,3,1	0,2,0	27,12,12	0,5,6	327	100
38848	9,6,10	0,0,0	3,6,1	0,0,1	215	100
38850	11,2,11	0,0,0	19,5,10	0,2,0	191	100
38851	24,3,20	415,350,438	43,16,27	597,477,664	200	100
38852	252,160,227	0,0,0	414,298,427	1,0,0	329	100
38853	26,36,32	0,0,0	43,42,26	1,0,0	169	100
38854	38,32,20	0,0,0	60,55,29	1,0,0	528	100
38856	1,0,0	0,1,0	0,4,0	0,0,0	257	100
38857	11,2,12	2,0,0	7,3,2	2,0,0	260	100
38858	13,5,13	0,0,0	12,15,7	0,1,0	351	100
38859	17,6,13	931,840,939	11,18,9	733,610,801	377	100
38860	151,188,150	0,1,1	190,286,154	0,1,0	1292	100
38861	151,188,150	2,0,4	190,286,154	0,2,0	1280	100
38862	2,3,5	1,7,0	1,3,5	0,2,2	307	100
38863	2,3,5	0,0,0	1,3,5	0,2,2	310	100
38864	38,32,40	3,3,0	47,43,37	4,3,0	223	100
38865	122,78,99	7,8,9	127,104,116	13,7,9	258	100
38866	94,70,102	26,73,60	112,89,99	42,58,40	237	100
38867	184,184,156	0,3,2	231,190,200	0,0,4	613	100
38868	48,44,41	3,3,2	65,62,49	2,2,2	282	100
38869	19,12,9	0,9,6	23,18,15	3,2,0	278	100
38870	0,0,0	82,115,89	0,0,2	148,90,110	222	100
38871	1,1,4	5,5,4	7,2,3	0,4,7	226	100
38872	33,25,28	0,0,0	30,26,29	0,0,2	270	100
38873	45,35,63	0,8,0	40,63,47	0,0,0	315	100
38874	45,35,63	0,0,0	40,63,47	0,1,0	281	100
38875	0,0,1	2,0,2	0,0,1	1,0,0	215	100
38876	1,0,2	1,0,2	2,2,0	0,0,0	204	100
38877	2,2,0	0,0,1	3,0,0	0,0,0	357	100
38878	0,0,0	8,0,0	1,0,0	0,1,0	191	100
38879	0,2,0	123,52,132	1,0,0	118,94,70	300	100
38880	1,0,0	0,0,0	0,0,0	0,2,0	278	100
38881	0,0,0	2,5,0	6,2,4	5,1,3	211	100
38882	4,0,2	142,215,169	0,5,0	142,166,167	237	100
38883	2,0,2	0,2,0	1,3,1	0,0,0	331	100
38884	17,12,8	0,1,0	3,13,14	0,1,0	1570	100
38885	5,1,0	9,5,7	0,6,3	12,7,14	234	100
38886	108,72,97	0,0,0	185,228,132	1,0,0	247	100
38888	43,26,41	4706,3270,5277	49,19,24	3498,3115,3785	183	100
38889	12,5,26	18,6,11	17,15,10	13,13,8	276	100
38890	8,3,4	0,0,0	4,6,9	2,0,0	234	100
38891	38,23,40	1,0,0	25,16,34	0,0,0	230	100
38892	1326,1529,1632	1,0,0	1824,1998,1395	0,2,0	5613	100
38893	10,29,10	0,0,0	22,32,24	2,2,0	215	100
38894	14,34,34	3,0,0	48,46,22	2,0,3	418	100
38895	1,3,10	2,0,3	3,6,0	4,5,6	220	100
38896	829,699,795	2,5,5	619,605,683	4,4,1	187	100
38897	15,17,6	8,14,7	5,12,9	3,11,4	388	100
38898	25,29,24	0,0,0	22,27,34	1,0,0	238	100
38899	25,26,23	166,230,198	19,27,31	142,259,172	237	100
38900	10,6,5	247,282,240	5,12,6	144,314,212	262	100
38901	17,9,12	1,0,0	16,32,15	0,0,0	940	100
38902	3,5,6	213,282,250	4,6,2	242,199,216	218	100
38903	4,4,12	216,248,228	2,10,6	235,224,249	250	100
38904	7,7,6	2,3,0	4,1,3	3,0,0	186	100
38905	20,17,13	0,15,8	11,9,11	4,2,5	218	100
38906	31,21,22	7,7,12	13,12,19	3,8,9	226	100
38907	31,21,22	0,1,0	13,12,19	0,0,0	232	100
38908	2,4,2	10,13,14	1,4,3	14,3,1	226	100
38909	7955,5846,7970	0,14,0	11012,11754,5951	0,0,0	4166	100
38910	6,6,19	1,0,0	20,10,9	0,0,0	175	100
38911	9,6,8	1045,1243,1500	7,12,4	1302,1547,911	183	100
38912	7,4,5	7,0,5	6,7,1	5,5,1	270	100
38913	0,0,2	0,3,0	0,0,2	0,0,1	333	100
38914	76,86,57	7,4,14	56,40,136	5,3,3	414	100
38915	76,86,57	16,5,8	56,40,136	3,6,8	418	100
38916	267,271,193	14579,22494,17394	162,139,251	9785,10452,12144	423	100
38917	185,189,223	1,0,0	123,93,199	0,1,0	351	100
38918	410,470,528	16973,27985,20089	289,234,361	10955,12185,13694	477	100
38919	7472,11611,9262	1,0,0	5141,5382,6446	0,0,0	529	100
38920	24,32,23	4,1,13	8,21,16	8,2,8	326	100
38921	8,5,14	3,4,12	10,5,13	11,6,4	218	100
38922	34,22,36	5641,4399,5276	24,14,16	3115,3307,3758	201	100
38923	682,574,720	104,49,102	327,392,434	58,57,79	222	100
38924	87,66,69	7564,6589,7595	69,43,47	5073,5384,6382	184	100
38925	81,64,66	0,2,0	71,42,47	3,0,0	193	100
38926	3216,2763,3347	0,1,0	2243,2371,2806	0,0,0	242	100
38927	3252,2767,3454	0,0,0	2366,2442,2566	0,2,0	391	100
38928	5525,4379,5506	103,87,122	3567,3897,4165	64,58,77	218	100
38929	48,32,38	546,226,559	16,21,20	140,200,298	331	100
38930	138,273,189	1101,1159,1053	142,166,166	760,715,878	245	100
38931	26,29,22	17,28,0	10,23,16	0,9,10	326	100
38932	1,1,2	531,498,495	0,5,2	393,354,417	192	100
38933	1,6,2	1,0,0	0,2,3	0,0,0	202	100
38934	6,4,7	1,0,0	1,18,7	0,0,0	277	100
38935	79,76,74	0,0,0	116,191,124	0,0,2	221	100
38936	79,76,74	0,0,0	116,191,124	0,3,0	217	100
38937	17,25,7	2456,3276,3009	28,55,45	5470,6862,6976	194	100
38938	1381,1894,1763	0,0,0	2824,3553,3746	5,0,0	320	100
38939	16,18,12	1372,1768,1497	10,9,19	821,964,811	331	100
38940	21,4,13	3,0,0	19,4,12	0,0,0	265	100
38941	31,28,28	3,0,3	11,20,17	1,0,0	347	100
38942	134,137,191	5,9,3	90,124,100	10,5,3	185	100
38943	27,5,17	1162,844,1319	25,23,33	1418,1910,1664	174	100
38944	15,2,6	25,0,36	10,13,21	0,53,0	185	100
38945	19,14,27	1,0,0	18,17,4	0,0,0	312	100
38946	19,14,27	0,0,2	18,17,4	0,0,0	308	100
38947	69,32,51	722,692,836	58,79,40	738,913,569	183	100
38948	51,17,57	559,498,598	53,51,37	387,612,408	171	100
38949	49,15,55	0,4,0	53,47,33	0,1,1	167	100
38950	18,9,25	10,13,19	10,12,7	11,21,16	309	100
38951	51,35,70	921,1051,1275	33,41,23	1025,1265,865	314	100
38952	136,68,162	0,0,0	65,125,71	0,0,1	240	100
38953	133,39,128	700,697,883	55,97,55	551,824,509	235	100
38954	68,38,42	0,6,3	28,28,18	1,5,7	314	100
38955	16,10,35	263,488,318	22,8,11	268,323,316	254	100
38956	6,12,1	0,0,3	4,3,3	0,0,0	237	100
38957	7,7,4	0,0,2	4,9,7	0,0,1	203	100
38960	40,23,29	0,0,0	2,9,6	0,1,0	367	100
38961	1,0,2	1,0,0	1,3,0	0,0,0	435	100
38962	3,1,6	273,146,303	5,1,0	224,207,153	268	100
38963	5,4,3	0,0,2	0,2,2	0,1,0	353	100
38964	5,1,3	3,0,1	0,2,2	1,0,0	342	100
38965	667,623,609	0,0,0	418,402,320	0,0,2	2410	100
38966	4,7,7	8,8,2	5,3,0	5,0,1	271	100
38967	16,28,34	0,0,1	18,17,10	0,0,0	868	100
38968	140,108,144	1,0,0	111,133,118	3,3,2	1210	100
38969	3,0,1	1,0,0	1,0,0	0,0,0	262	100
38970	3,0,1	146,113,209	3,0,0	139,162,131	205	100
38972	0,1,0	74,74,105	0,2,0	112,138,84	208	100
38973	8,13,9	1615,1900,2031	5,9,10	845,1092,1019	215	100
38974	610,679,617	0,0,119	347,482,423	0,0,0	389	100
38975	66,69,79	0,0,0	36,61,51	0,3,0	331	100
38976	432,407,515	0,1,0	275,375,350	0,2,0	384	100
38977	1211,1302,1671	18,23,19	709,855,836	7,0,0	546	100
38978	402,499,561	8,0,0	268,399,309	0,0,0	278	100
38979	243,310,345	38,61,59	166,230,197	12,27,37	257	100
38980	2135,2355,2651	1,0,5	1258,1676,1446	0,0,0	732	100
38981	473,540,604	22,0,23	303,422,349	0,0,0	346	100
38982	30,19,29	1045,878,1359	2,10,11	183,218,293	279	100
38983	99,52,98	0,0,3	74,55,58	0,0,0	367	100
38984	44,36,39	7,8,4	16,14,13	1,0,1	199	100
38985	18,11,32	472,415,464	15,10,4	299,262,334	189	100
38986	53,37,66	8,9,7	40,24,26	0,0,0	198	100
38987	100,69,97	1,3,12	65,53,56	0,0,1	294	100
38988	2,0,0	0,0,0	0,0,1	0,1,0	270	100
38990	18,8,15	49,41,85	13,22,13	25,35,27	268	100
38991	26,12,22	5,1,7	7,6,7	0,0,2	192	100
38992	8,5,14	0,0,1	14,9,8	0,0,0	298	100
38993	4,6,1	3,7,9	2,3,6	7,6,1	321	100
38994	0,0,2	10,1,0	3,1,2	4,7,4	327	100
38995	10,2,17	3,3,8	10,11,7	5,2,5	176	100
38996	18,17,31	288,411,330	20,22,14	186,198,206	195	100
38997	18,9,18	332,474,423	11,7,6	171,207,279	176	100
38998	100,53,57	4,0,0	40,44,45	1,0,0	197	100
38999	27,18,24	1,0,0	19,27,18	0,0,0	227	100
39000	290,193,264	3,1,3	323,217,211	4,3,2	451	100
39001	276,241,246	4,17,13	297,216,231	2,5,6	343	100
39002	35,45,55	58,107,73	47,31,47	60,59,77	259	100
39003	23,27,29	3,1,5	37,23,33	3,2,3	229	100
39004	238,128,210	123,102,86	210,194,202	42,37,41	366	100
39005	33,33,32	0,0,0	36,32,27	0,0,2	164	100
39006	93,95,82	0,0,0	72,93,56	0,1,0	331	100
39007	2,1,1	58,53,60	12,11,9	149,215,161	187	100
39008	84,54,57	16,11,15	37,23,24	5,4,4	270	100
39009	27,37,25	722,960,895	35,12,16	398,444,362	237	100
39011	7,15,8	729,929,809	5,5,2	332,458,391	214	100
39012	3,10,5	6,8,0	4,3,1	7,0,0	181	100
39013	61,80,73	715,816,965	37,40,35	390,474,390	263	100
39014	24,17,19	773,869,981	4,4,7	460,453,417	176	100
39015	16,20,17	723,757,968	6,6,8	337,464,396	258	100
39016	62,56,60	0,0,6	21,34,14	0,0,0	379	100
39017	72,56,55	744,952,979	36,22,12	507,592,467	328	100
39018	19,12,28	1,2,0	5,5,3	0,0,0	236	100
39019	15,8,10	0,0,0	2,3,0	0,1,0	297	100
39020	35,36,50	642,680,950	13,16,11	354,367,351	173	100
39021	29,27,33	1,3,0	14,11,8	0,0,0	221	100
39022	65,46,89	0,0,0	27,33,20	0,2,0	243	100
39023	21,27,31	561,562,788	19,12,11	349,410,337	211	100
39024	17,15,18	0,0,7	12,9,7	0,0,0	244	100
39025	12,5,11	588,592,729	1,6,4	383,382,298	202	100
39026	27,16,22	0,0,2	10,7,1	0,0,0	189	100
39027	21,19,14	19,15,11	18,17,9	3,7,1	222	100
39028	51,55,56	425,458,537	58,59,28	284,263,246	268	100
39029	38,26,32	0,0,0	16,39,23	0,2,0	253	100
39030	68,39,46	786,751,871	34,57,34	396,517,400	250	100
39031	8,6,5	573,619,620	3,1,1	328,436,324	256	100
39032	16,18,28	318,371,537	5,9,12	198,285,197	182	100
39033	18,30,25	2,0,0	8,13,11	0,2,0	243	100
39034	16,9,15	445,474,656	8,10,3	277,331,223	241	100
39035	8,8,4	8,0,8	4,6,1	0,5,2	272	100
39036	142,71,100	600,630,730	91,100,63	420,467,337	459	100
39037	124,59,91	14,9,14	82,87,55	5,4,11	428	100
39038	25,18,27	3,0,4	8,10,13	0,3,0	260	100
39039	4,4,8	369,305,455	2,3,3	124,203,156	243	100
39040	66,66,124	2,1,0	39,39,55	0,0,0	261	100
39041	2,10,2	4,22,29	13,12,14	12,28,8	227	100
39042	8,9,11	9,35,19	8,18,3	5,24,16	216	100
39043	4,10,11	6,39,12	12,9,12	7,8,8	190	100
39044	235,153,253	0,0,9	190,177,205	6,9,6	257	100
39045	25,13,13	16,20,23	13,10,19	23,38,16	224	100
39046	17,17,30	530,371,546	17,13,17	536,476,446	172	100
39047	63,17,74	661,380,545	109,76,76	554,489,480	175	100
39048	148,95,134	10,12,14	169,162,156	18,8,11	185	100
39049	20,8,10	1,0,0	33,19,16	0,0,0	234	100
39050	40,18,18	452,288,409	54,42,33	360,419,404	236	100
39051	31,23,15	586,371,514	25,26,38	369,443,486	171	100
39052	25,16,7	2,0,2	18,16,23	0,1,0	185	100
39053	25,16,10	10,3,15	18,16,23	15,9,7	256	100
39054	29,3,12	389,236,319	14,16,5	223,243,278	235	100
39055	38,5,17	1,0,4	14,19,6	1,0,0	379	100
39056	30,10,15	394,231,334	17,20,10	267,259,287	215	100
39057	242,95,184	3,4,1	187,138,120	2,1,2	207	100
39058	7,7,8	121,166,118	0,0,0	5,5,18	182	100
39060	198,223,261	0,7,4	177,159,122	0,3,0	180	100
39061	184,209,185	0,2,0	131,123,114	0,0,0	177	100
39062	491,606,594	0,8,0	442,406,355	0,5,0	323	100
39063	691,830,730	0,0,0	526,548,523	1,0,0	472	100
39064	473,517,470	0,5,6	303,352,340	6,10,4	222	100
39065	405,425,373	0,0,0	232,337,316	4,0,0	205	100
39066	29,19,26	231,311,217	0,18,16	143,183,202	184	100
39067	414,422,397	1,1,0	279,293,318	0,0,0	196	100
39068	528,543,539	12,23,22	344,374,416	3,16,20	170	100
39069	424,425,406	4,3,5	281,295,323	1,0,1	166	100
39070	225,248,258	0,1,0	131,164,189	0,0,0	183	100
39071	48,34,22	0,0,1	15,19,19	0,0,0	233	100
39072	29,17,28	1,0,0	17,26,11	0,0,0	356	100
39073	73,55,55	269,286,169	41,44,56	148,179,198	257	100
39074	49,31,36	0,2,0	18,32,41	0,0,0	288	100
39075	186,181,120	139,116,128	66,110,121	49,63,80	284	100
39076	174,176,114	40,43,37	60,103,116	20,28,20	272	100
39077	169,169,112	0,4,2	55,99,112	0,0,4	256	100
39078	163,166,109	2,1,0	49,95,106	0,0,0	249	100
39079	1,0,0	97,53,101	0,0,0	29,13,20	198	100
39080	1,0,0	1,0,0	0,0,0	2,0,0	266	100
39081	3,1,0	70,49,60	0,0,0	19,5,8	225	100
39082	2,1,0	0,0,2	0,0,0	2,0,0	208	100
39083	8,0,0	226,80,146	0,2,3	114,80,61	330	100
39084	2,2,4	193,82,164	2,1,0	89,68,54	201	100
39085	2,1,1	6,2,9	1,3,0	2,2,3	295	100
39086	7,10,7	0,0,1	7,5,8	1,1,0	209	100
39087	7,10,7	0,1,0	7,5,8	0,0,0	174	100
39088	1,2,3	2,3,9	13,9,0	5,2,3	431	100
39089	513,548,582	0,0,0	361,261,341	0,3,0	464	100
39090	798,818,898	1,1,0	413,431,428	0,0,0	1024	100
39091	5,4,4	544,427,472	2,2,3	492,469,441	298	100
39092	93,130,129	0,8,0	65,82,81	0,0,0	586	100
39093	89,116,131	0,0,2	67,96,50	0,0,0	247	100
39095	93,64,87	0,0,1	93,72,70	0,3,2	677	100
39097	0,2,0	0,0,0	0,0,1	2,0,0	222	100
39098	11,5,16	3,0,2	9,11,10	0,2,2	253	100
39099	4,1,11	0,0,2	2,6,10	3,0,0	200	100
39100	1,0,0	0,0,0	3,1,1	2,0,0	297	100
39101	1,0,0	1,0,0	3,1,1	0,0,0	273	100
39102	10,5,10	2,11,6	8,7,1	0,0,2	191	100
39103	12,10,14	8,13,6	10,9,2	3,3,3	224	100
39104	52,33,65	397,325,395	70,47,35	272,216,243	348	100
39105	47,32,52	324,300,421	16,25,30	222,179,256	177	100
39106	64,43,73	0,0,2	33,28,37	0,2,0	187	100
39107	910,1150,991	0,0,0	1321,1506,1465	2,2,1	1192	100
39108	1002,1251,1106	1,0,0	1470,1673,1633	0,0,0	1178	100
39109	7,4,8	725,1571,1024	13,4,9	899,1297,1322	197	100
39110	145,312,174	1,0,0	175,257,210	0,0,0	214	100
39111	25,20,42	632,1634,804	27,31,34	842,1253,1109	286	100
39112	18,8,28	891,683,769	5,3,3	709,630,812	207	100
39113	22,6,15	821,609,662	7,4,5	662,617,724	348	100
39114	26,11,8	791,614,801	16,7,22	618,538,684	217	100
39115	90,44,34	9,2,2	62,46,62	2,3,12	400	100
39116	92,41,36	852,718,893	65,46,61	697,612,775	249	100
39117	218,168,250	3,0,0	201,175,155	0,0,8	351	100
39118	102,51,90	1,0,0	91,64,47	0,0,0	342	100
39119	172,79,120	0,2,6	69,37,63	0,0,0	654	100
39120	0,0,2	69,33,95	0,2,1	191,213,68	351	100
39121	0,1,0	84,50,92	0,2,2	238,222,102	331	100
39122	0,0,1	109,68,146	0,0,4	290,256,127	220	100
39123	143,97,218	0,0,0	178,260,127	1,0,0	214	100
39124	4,5,2	2,0,0	4,10,2	0,0,0	157	100
39125	0,4,1	240,201,245	2,0,2	195,214,160	246	100
39126	15,4,28	238,346,287	13,27,10	279,511,301	337	100
39127	91,92,69	2,0,0	58,106,96	0,0,0	278	100
39128	64,60,42	0,3,0	90,98,52	3,5,0	243	100
39129	136,116,93	9,12,9	153,183,118	15,4,5	217	100
39130	274,290,285	4,5,9	294,519,275	4,10,3	259	100
39131	1,1,1	169,247,229	7,6,1	222,399,243	225	100
39132	16,28,8	246,310,251	10,12,8	220,446,233	201	100
39133	42,26,39	0,0,0	118,159,66	2,1,0	361	100
39134	82,46,84	164,254,242	82,123,86	166,336,183	169	100
