ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3368	"ENSG00000217801.10_6"	"AL390719.1"	chr1	+	995656	995773	995659	995773	995113	995226
3372	"ENSG00000050130.18_5"	"JKAMP"	chr14	+	59953398	59953522	59953430	59953522	59951707	59951834
3373	"ENSG00000050130.18_5"	"JKAMP"	chr14	+	59953398	59953522	59953448	59953522	59951707	59951834
3375	"ENSG00000110025.13_4"	"SNX15"	chr11	+	64802991	64806301	64806043	64806301	64799902	64800023
3382	"ENSG00000177728.17_7"	"TMEM94"	chr17	+	73481951	73482507	73482370	73482507	73481508	73481628
3387	"ENSG00000163795.14_5"	"ZNF513"	chr2	-	27601333	27601921	27601333	27601482	27602959	27603311
3390	"ENSG00000133265.11_4"	"HSPBP1"	chr19	-	55790766	55791073	55790766	55791070	55791297	55791445
3396	"ENSG00000181381.13_3"	"DDX60L"	chr4	-	169312690	169312795	169312690	169312791	169315615	169315768
3402	"ENSG00000144161.13_3"	"ZC3H8"	chr2	-	112989414	112989524	112989414	112989522	112990836	112990948
3412	"ENSG00000143303.12_6"	"RRNAD1"	chr1	+	156702072	156702265	156702157	156702265	156698751	156699007
3413	"ENSG00000143303.12_6"	"RRNAD1"	chr1	+	156702072	156702265	156702157	156702265	156701782	156701907
3414	"ENSG00000171634.18_6"	"BPTF"	chr17	+	65978248	65978685	65978367	65978685	65962687	65962772
3417	"ENSG00000122678.17_4"	"POLM"	chr7	-	44113381	44114129	44113381	44113624	44116107	44116228
3418	"ENSG00000122678.17_4"	"POLM"	chr7	-	44113729	44114129	44113729	44113819	44116107	44116228
3420	"ENSG00000122678.17_4"	"POLM"	chr7	-	44113996	44114129	44113996	44114121	44118354	44118410
3422	"ENSG00000132780.17_6"	"NASP"	chr1	+	46070588	46070688	46070607	46070688	46056894	46056942
3427	"ENSG00000116001.16_5"	"TIA1"	chr2	-	70454866	70454954	70454866	70454923	70455475	70455594
3430	"ENSG00000128159.12_7"	"TUBGCP6"	chr22	-	50658385	50660303	50658385	50658444	50660456	50660531
3434	"ENSG00000115568.15_5"	"ZNF142"	chr2	-	219523423	219523620	219523423	219523599	219523702	219524262
3437	"ENSG00000014914.21_3"	"MTMR11"	chr1	-	149908046	149908266	149908046	149908122	149908474	149908772
3439	"ENSG00000126107.15_3"	"HECTD3"	chr1	-	45471465	45471788	45471465	45471555	45472363	45472467
3451	"ENSG00000180979.10_6"	"LRRC57"	chr15	-	42839458	42840442	42839458	42839727	42840548	42840654
3452	"ENSG00000131504.17_4"	"DIAPH1"	chr5	-	140913901	140914009	140913901	140914000	140951492	140951607
3456	"ENSG00000115414.19_6"	"FN1"	chr2	-	216243852	216247048	216243852	216244040	216248050	216248206
3457	"ENSG00000117305.15_5"	"HMGCL"	chr1	-	24134624	24134813	24134624	24134705	24137225	24137289
3459	"ENSG00000065802.12_3"	"ASB1"	chr2	+	239342189	239342336	239342194	239342336	239341953	239342088
3460	"ENSG00000106049.9_3"	"HIBADH"	chr7	-	27671954	27672064	27671954	27672060	27689091	27689252
3462	"ENSG00000166822.13_5"	"TMEM170A"	chr16	-	75485566	75485737	75485566	75485735	75498365	75498587
3463	"ENSG00000102225.16_7"	"CDK16"	chrX	+	47086392	47086622	47086579	47086622	47086210	47086308
3475	"ENSG00000004059.11_5"	"ARF5"	chr7	+	127229538	127230191	127230119	127230191	127229136	127229217
3478	"ENSG00000077454.16_4"	"LRCH4"	chr7	-	100171633	100172927	100171633	100171979	100173860	100173946
3479	"ENSG00000077454.16_4"	"LRCH4"	chr7	-	100174708	100175012	100174708	100174777	100175119	100175181
3498	"ENSG00000204410.15_5"	"MSH5"	chr6	+	31711680	31712076	31711915	31712076	31710884	31710947
3499	"ENSG00000204410.15_5"	"MSH5"	chr6	+	31711680	31712076	31711966	31712076	31710884	31710947
3500	"ENSG00000204410.15_5"	"MSH5"	chr6	+	31711915	31712076	31711966	31712076	31710884	31710947
3504	"ENSG00000204410.15_5"	"MSH5"	chr6	+	31728961	31729039	31728964	31729039	31727866	31727993
3519	"ENSG00000114270.17_3"	"COL7A1"	chr3	-	48607566	48607767	48607566	48607611	48607897	48607933
3523	"ENSG00000123066.8_6"	"MED13L"	chr12	-	116418554	116420408	116418554	116418743	116420921	116421345
3528	"ENSG00000188687.17_5"	"SLC4A5"	chr2	-	74451966	74452138	74451966	74452122	74458362	74458435
3531	"ENSG00000183023.18_4"	"SLC8A1"	chr2	-	40655612	40657444	40655612	40657441	40679043	40679209
3541	"ENSG00000140506.16_3"	"LMAN1L"	chr15	+	75115899	75116819	75116691	75116819	75114982	75115050
3542	"ENSG00000140506.16_3"	"LMAN1L"	chr15	+	75117813	75118095	75117816	75118095	75114982	75115050
3547	"ENSG00000090263.16_5"	"MRPS33"	chr7	-	140710218	140710460	140710218	140710417	140714151	140714229
3548	"ENSG00000090263.16_5"	"MRPS33"	chr7	-	140710218	140710460	140710218	140710417	140714350	140714479
3552	"ENSG00000182180.14_4"	"MRPS16"	chr10	-	75011520	75011795	75011520	75011781	75012289	75012392
3555	"ENSG00000117682.17_4"	"DHDDS"	chr1	+	26769198	26769364	26769221	26769364	26759381	26759499
3557	"ENSG00000117682.17_4"	"DHDDS"	chr1	+	26795382	26797785	26795385	26797785	26784281	26784396
3561	"ENSG00000081923.14_7"	"ATP8B1"	chr18	-	55398858	55399064	55398858	55399061	55469163	55469220
3563	"ENSG00000143842.15_6"	"SOX13"	chr1	+	204085631	204085807	204085634	204085807	204083448	204083560
3564	"ENSG00000143842.15_6"	"SOX13"	chr1	+	204085631	204085807	204085634	204085807	204083646	204083733
3572	"ENSG00000178150.10_4"	"ZNF114"	chr19	+	48774501	48774706	48774543	48774706	48773337	48773476
3575	"ENSG00000144357.16_3"	"UBR3"	chr2	+	170843154	170843304	170843243	170843304	170814947	170815036
3576	"ENSG00000144357.16_3"	"UBR3"	chr2	+	170843154	170843304	170843243	170843304	170820902	170821048
3581	"ENSG00000155366.16_4"	"RHOC"	chr1	-	113247721	113247790	113247721	113247745	113248226	113248355
3582	"ENSG00000155366.16_4"	"RHOC"	chr1	-	113247721	113247823	113247721	113247745	113248226	113248355
3583	"ENSG00000155366.16_4"	"RHOC"	chr1	-	113247721	113247823	113247721	113247790	113248226	113248355
3584	"ENSG00000155366.16_4"	"RHOC"	chr1	-	113247721	113247790	113247721	113247745	113249353	113249701
3585	"ENSG00000155366.16_4"	"RHOC"	chr1	-	113247721	113247790	113247721	113247745	113249454	113249678
3586	"ENSG00000155366.16_4"	"RHOC"	chr1	-	113247721	113248874	113247721	113247745	113249454	113249678
3587	"ENSG00000155366.16_4"	"RHOC"	chr1	-	113247721	113248874	113247721	113247790	113249454	113249678
3590	"ENSG00000221978.12_5"	"CCNL2"	chr1	-	1326145	1326955	1326145	1326245	1328775	1328840
3592	"ENSG00000221978.12_5"	"CCNL2"	chr1	-	1326145	1328183	1326145	1326955	1328775	1328840
3594	"ENSG00000164078.13_4"	"MST1R"	chr3	-	49932599	49932829	49932599	49932806	49933147	49933313
3613	"ENSG00000174915.12_3"	"PTDSS2"	chr11	+	490419	491399	491120	491399	489882	490068
3635	"ENSG00000157193.17_6"	"LRP8"	chr1	-	53720788	53723136	53720788	53720857	53726135	53726277
3638	"ENSG00000157193.17_6"	"LRP8"	chr1	-	53736898	53737087	53736898	53737018	53738275	53738314
3640	"ENSG00000157193.17_6"	"LRP8"	chr1	-	53736898	53737087	53736898	53737018	53746258	53746387
3648	"ENSG00000160058.18_2"	"BSDC1"	chr1	-	32849430	32849649	32849430	32849540	32859680	32859741
3649	"ENSG00000160058.18_2"	"BSDC1"	chr1	-	32849430	32849649	32849430	32849598	32859680	32859741
3672	"ENSG00000163016.10_6"	"ALMS1P1"	chr2	+	73898156	73898277	73898206	73898277	73872045	73872281
3675	"ENSG00000066322.15_4"	"ELOVL1"	chr1	-	43830598	43830768	43830598	43830679	43831234	43831294
3677	"ENSG00000066322.15_4"	"ELOVL1"	chr1	-	43830598	43831047	43830598	43830768	43831234	43831294
3678	"ENSG00000066322.15_4"	"ELOVL1"	chr1	-	43831938	43832087	43831938	43832082	43833156	43833409
3684	"ENSG00000116871.15_7"	"MAP7D1"	chr1	+	36641799	36642182	36642018	36642182	36638964	36639079
3690	"ENSG00000286070.1_1"	"GGT1"	chr22	+	25006216	25006498	25006324	25006498	25003920	25003990
3699	"ENSG00000197937.12_3"	"ZNF347"	chr19	-	53651933	53652065	53651933	53652062	53656985	53657046
3700	"ENSG00000197937.12_3"	"ZNF347"	chr19	-	53656985	53657066	53656985	53657046	53662261	53662328
3701	"ENSG00000108187.16_3"	"PBLD"	chr10	-	70042820	70044046	70042820	70043047	70048239	70048418
3707	"ENSG00000148019.13_5"	"CEP78"	chr9	+	80869751	80869880	80869758	80869880	80868147	80868193
3712	"ENSG00000107551.21_5"	"RASSF4"	chr10	+	45465612	45465712	45465616	45465712	45455286	45455314
3714	"ENSG00000107551.21_5"	"RASSF4"	chr10	+	45479388	45479561	45479469	45479561	45467220	45467296
3722	"ENSG00000134644.15_4"	"PUM1"	chr1	-	31438828	31439125	31438828	31439044	31441200	31441339
3729	"ENSG00000178295.15_4"	"GEN1"	chr2	+	17941178	17941371	17941195	17941371	17935124	17935234
3735	"ENSG00000116221.15_2"	"MRPL37"	chr1	+	54675618	54675804	54675620	54675804	54665839	54666262
3736	"ENSG00000116221.15_2"	"MRPL37"	chr1	+	54675618	54675804	54675620	54675804	54670967	54671083
3740	"ENSG00000136891.14_4"	"TEX10"	chr9	-	103065913	103066124	103065913	103066067	103082546	103082680
3741	"ENSG00000136891.14_4"	"TEX10"	chr9	-	103111465	103111654	103111465	103111651	103114700	103114853
3742	"ENSG00000136891.14_4"	"TEX10"	chr9	-	103111465	103111654	103111465	103111651	103115053	103115224
3753	"ENSG00000135480.16_4"	"KRT7"	chr12	+	52639134	52639416	52639273	52639416	52632502	52632559
3754	"ENSG00000135480.16_4"	"KRT7"	chr12	+	52639134	52639416	52639273	52639416	52636868	52636921
3755	"ENSG00000135480.16_4"	"KRT7"	chr12	+	52639134	52639416	52639195	52639416	52638161	52638395
3756	"ENSG00000135480.16_4"	"KRT7"	chr12	+	52639134	52639416	52639273	52639416	52638161	52638395
3757	"ENSG00000135480.16_4"	"KRT7"	chr12	+	52639195	52639416	52639273	52639416	52638161	52638395
3758	"ENSG00000197989.14_6"	"SNHG12"	chr1	-	28906044	28906493	28906044	28906099	28907071	28907158
3759	"ENSG00000197989.14_6"	"SNHG12"	chr1	-	28906044	28906493	28906044	28906099	28907622	28907741
3760	"ENSG00000197989.14_6"	"SNHG12"	chr1	-	28906044	28907158	28906044	28906099	28907622	28907741
3761	"ENSG00000197989.14_6"	"SNHG12"	chr1	-	28906044	28907158	28906044	28906493	28907622	28907741
3762	"ENSG00000197989.14_6"	"SNHG12"	chr1	-	28906044	28906493	28906044	28906099	28908101	28908385
3765	"ENSG00000133101.10_3"	"CCNA1"	chr13	+	37007169	37007358	37007172	37007358	37006039	37006303
3780	"ENSG00000089692.9_4"	"LAG3"	chr12	+	6886956	6887621	6887409	6887621	6886429	6886672
3782	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179295404	179295616	179295421	179295616	179291092	179291232
3784	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179295421	179295616	179295496	179295616	179291092	179291232
3786	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179295404	179295616	179295421	179295616	179291092	179291407
3787	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179295404	179295616	179295496	179295616	179291092	179291407
3789	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179295404	179295616	179295421	179295616	179291092	179291430
3790	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179295404	179295616	179295496	179295616	179291092	179291430
3791	"ENSG00000223960.7_7"	"PRKRA-AS1"	chr2	+	179295421	179295616	179295496	179295616	179291092	179291430
3794	"ENSG00000214193.10_6"	"SH3D21"	chr1	+	36786656	36787379	36787324	36787379	36786515	36786579
3795	"ENSG00000183696.14_4"	"UPP1"	chr7	+	48128808	48129015	48128868	48129015	48128240	48128520
3796	"ENSG00000183696.14_4"	"UPP1"	chr7	+	48129784	48129961	48129846	48129961	48128323	48128505
3797	"ENSG00000183696.14_4"	"UPP1"	chr7	+	48129784	48129961	48129846	48129961	48129105	48129233
3799	"ENSG00000143543.15_4"	"JTB"	chr1	-	153949168	153949489	153949168	153949251	153949645	153949865
3800	"ENSG00000143543.15_4"	"JTB"	chr1	-	153949168	153949398	153949168	153949251	153949814	153949870
3809	"ENSG00000072778.20_3"	"ACADVL"	chr17	+	7125985	7126556	7126451	7126556	7125495	7125621
3810	"ENSG00000072778.20_3"	"ACADVL"	chr17	+	7127131	7127388	7127286	7127388	7126962	7127049
3812	"ENSG00000072778.20_3"	"ACADVL"	chr17	+	7128033	7128203	7128127	7128203	7127798	7127871
3827	"ENSG00000080298.15_5"	"RFX3"	chr9	-	3488775	3488895	3488775	3488892	3490278	3490345
3835	"ENSG00000120539.14_3"	"MASTL"	chr10	+	27462046	27462188	27462049	27462188	27456030	27456203
3839	"ENSG00000141002.20_5"	"TCF25"	chr16	+	89961445	89961545	89961490	89961545	89954059	89954089
3840	"ENSG00000141002.20_5"	"TCF25"	chr16	+	89961445	89961545	89961490	89961545	89958600	89958683
3843	"ENSG00000166788.10_6"	"SAAL1"	chr11	-	18105081	18105275	18105081	18105093	18108412	18108601
3844	"ENSG00000166788.10_6"	"SAAL1"	chr11	-	18105081	18105278	18105081	18105093	18108412	18108601
3848	"ENSG00000166788.10_6"	"SAAL1"	chr11	-	18111980	18112040	18111980	18112036	18118317	18118401
3850	"ENSG00000158864.12_3"	"NDUFS2"	chr1	+	161179900	161180500	161180380	161180500	161179272	161179385
3852	"ENSG00000175550.8_3"	"DRAP1"	chr11	+	65687813	65687933	65687886	65687933	65687418	65687468
3853	"ENSG00000175550.8_3"	"DRAP1"	chr11	+	65687813	65687933	65687886	65687933	65687477	65687512
3856	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33099551	33099711	33099551	33099673	33100302	33100393
3858	"ENSG00000176261.15_5"	"ZBTB8OS"	chr1	-	33099551	33099711	33099551	33099673	33116002	33116126
3864	"ENSG00000126456.16_5"	"IRF3"	chr19	-	50163969	50164101	50163969	50164085	50165681	50165874
3868	"ENSG00000064225.12_4"	"ST3GAL6"	chr3	+	98520265	98520461	98520392	98520461	98512518	98512636
3876	"ENSG00000087502.18_4"	"ERGIC2"	chr12	-	29494666	29494749	29494666	29494694	29496095	29496215
3893	"ENSG00000143353.12_3"	"LYPLAL1"	chr1	+	219366423	219366593	219366471	219366593	219352741	219352768
3894	"ENSG00000143353.12_3"	"LYPLAL1"	chr1	+	219383856	219383989	219383873	219383989	219366471	219366593
3895	"ENSG00000150995.19_6"	"ITPR1"	chr3	+	4768806	4768857	4768809	4768857	4753440	4753552
3898	"ENSG00000196352.15_6"	"CD55"	chr1	+	207510037	207510754	207510673	207510754	207504452	207504641
3906	"ENSG00000198563.14_7"	"DDX39B"	chr6	-	31508098	31508343	31508098	31508311	31509172	31509308
3907	"ENSG00000198563.14_7"	"DDX39B"	chr6	-	31508098	31508441	31508098	31508311	31509410	31509506
3908	"ENSG00000198563.14_7"	"DDX39B"	chr6	-	31508098	31508441	31508098	31508311	31509609	31509714
3910	"ENSG00000138078.15_4"	"PREPL"	chr2	-	44586635	44587177	44586635	44586889	44588555	44588700
3913	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1247605	1247881	1247605	1247748	1248166	1248329
3914	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1247972	1248329	1247972	1248080	1248414	1248504
3915	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1247972	1248504	1247972	1248329	1248888	1248972
3917	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1250899	1250994	1250899	1250932	1254675	1254904
3919	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1250899	1250998	1250899	1250994	1254675	1254904
3921	"ENSG00000127054.20_3"	"INTS11"	chr1	-	1254675	1254904	1254675	1254813	1256375	1256473
3930	"ENSG00000112139.16_5"	"MDGA1"	chr6	-	37614948	37615100	37614948	37615048	37616757	37617042
3934	"ENSG00000119777.20_5"	"TMEM214"	chr2	+	27260899	27261105	27261013	27261105	27260428	27260570
3937	"ENSG00000122483.17_5"	"CCDC18"	chr1	+	93680299	93680523	93680302	93680523	93676358	93676483
3939	"ENSG00000196139.14_5"	"AKR1C3"	chr10	+	5120061	5120169	5120091	5120169	5077549	5077808
3956	"ENSG00000227742.2_5"	"CALR4P"	chr1	-	52032845	52033515	52032845	52033004	52035219	52035422
3962	"ENSG00000115204.15_4"	"MPV17"	chr2	-	27535860	27535976	27535860	27535941	27539025	27539053
3963	"ENSG00000115204.15_4"	"MPV17"	chr2	-	27535860	27535976	27535860	27535941	27539944	27540101
3964	"ENSG00000115204.15_4"	"MPV17"	chr2	-	27535860	27536021	27535860	27535941	27539944	27540101
3965	"ENSG00000115204.15_4"	"MPV17"	chr2	-	27535860	27536021	27535860	27535976	27539944	27540101
3970	"ENSG00000115204.15_4"	"MPV17"	chr2	-	27535860	27535976	27535860	27535941	27545918	27545964
4002	"ENSG00000110619.17_4"	"CARS"	chr11	-	3038335	3039770	3038335	3038525	3039849	3039979
4004	"ENSG00000110619.17_4"	"CARS"	chr11	-	3063394	3063560	3063394	3063486	3068982	3069231
4005	"ENSG00000110619.17_4"	"CARS"	chr11	-	3062125	3062261	3062125	3062214	3078572	3078667
4009	"ENSG00000037897.17_6"	"METTL1"	chr12	-	58163347	58163461	58163347	58163419	58164876	58165040
4016	"ENSG00000128944.13_6"	"KNSTRN"	chr15	+	40678562	40678695	40678605	40678695	40674921	40675245
4019	"ENSG00000185000.12_2"	"DGAT1"	chr8	-	145540684	145540915	145540684	145540772	145540995	145541108
4020	"ENSG00000185000.12_2"	"DGAT1"	chr8	-	145541757	145542025	145541757	145541832	145542123	145542229
4044	"ENSG00000161265.15_5"	"U2AF1L4"	chr19	-	36233432	36234106	36233432	36233704	36234709	36234805
4045	"ENSG00000161265.15_5"	"U2AF1L4"	chr19	-	36234055	36234109	36234055	36234106	36234709	36234805
4046	"ENSG00000161265.15_5"	"U2AF1L4"	chr19	-	36234055	36234246	36234055	36234106	36234709	36234805
4047	"ENSG00000161265.15_5"	"U2AF1L4"	chr19	-	36234055	36234246	36234055	36234109	36234709	36234805
4051	"ENSG00000161265.15_5"	"U2AF1L4"	chr19	-	36235223	36236088	36235223	36235322	36236248	36236343
4056	"ENSG00000106268.15_5"	"NUDT1"	chr7	+	2282539	2282683	2282559	2282683	2281895	2281927
4061	"ENSG00000131591.17_7"	"C1orf159"	chr1	-	1025732	1025967	1025732	1025808	1026255	1026363
4073	"ENSG00000162591.16_3"	"MEGF6"	chr1	-	3410334	3410463	3410334	3410361	3410559	3410808
4082	"ENSG00000131626.18_5"	"PPFIA1"	chr11	+	70218317	70218496	70218320	70218496	70202266	70202360
4083	"ENSG00000131626.18_5"	"PPFIA1"	chr11	+	70218317	70218496	70218320	70218496	70208393	70208594
4084	"ENSG00000131626.18_5"	"PPFIA1"	chr11	+	70218317	70218496	70218320	70218496	70211478	70211541
4086	"ENSG00000108654.14_4"	"DDX5"	chr17	-	62496666	62498187	62496666	62496891	62498279	62498341
4087	"ENSG00000108654.14_4"	"DDX5"	chr17	-	62498279	62498667	62498279	62498341	62499043	62499216
4089	"ENSG00000108654.14_4"	"DDX5"	chr17	-	62502193	62502380	62502193	62502377	62502872	62503648
4098	"ENSG00000131236.17_4"	"CAP1"	chr1	+	40525005	40525130	40525008	40525130	40505994	40506139
4101	"ENSG00000204392.11_3"	"LSM2"	chr6	-	31773851	31773919	31773851	31773898	31774531	31774743
4109	"ENSG00000229180.7_5"	"AC006001.3"	chr7	-	66041741	66041919	66041741	66041916	66043515	66043714
4110	"ENSG00000229180.7_5"	"AC006001.3"	chr7	-	66041741	66041919	66041741	66041916	66053498	66053567
4115	"ENSG00000129255.16_4"	"MPDU1"	chr17	+	7489263	7489396	7489268	7489396	7487165	7487283
4116	"ENSG00000129255.16_4"	"MPDU1"	chr17	+	7490216	7490589	7490478	7490589	7487169	7487283
4119	"ENSG00000129255.16_4"	"MPDU1"	chr17	+	7489973	7490095	7490009	7490095	7489049	7489115
4120	"ENSG00000129255.16_4"	"MPDU1"	chr17	+	7490216	7490589	7490478	7490589	7489049	7489115
4129	"ENSG00000219545.11_3"	"UMAD1"	chr7	+	7712949	7713084	7712952	7713084	7680387	7680459
4149	"ENSG00000072682.18_5"	"P4HA2"	chr5	-	131554237	131554361	131554237	131554337	131562389	131562935
4151	"ENSG00000072682.18_5"	"P4HA2"	chr5	-	131562778	131562951	131562778	131562914	131563231	131563487
4153	"ENSG00000125863.20_4"	"MKKS"	chr20	-	10393177	10394579	10393177	10393348	10401175	10401406
4160	"ENSG00000115241.11_4"	"PPM1G"	chr2	-	27607539	27607955	27607539	27607634	27608613	27608746
4164	"ENSG00000132300.19_3"	"PTCD3"	chr2	+	86360300	86360559	86360468	86360559	86359440	86359547
4167	"ENSG00000133316.15_5"	"WDR74"	chr11	-	62606978	62607178	62606978	62607131	62609040	62609281
4168	"ENSG00000133316.15_5"	"WDR74"	chr11	-	62606978	62607339	62606978	62607131	62609040	62609281
4181	"ENSG00000159208.16_4"	"CIART"	chr1	+	150255617	150256043	150255871	150256043	150255181	150255233
4182	"ENSG00000159208.16_4"	"CIART"	chr1	+	150255617	150256043	150255923	150256043	150255181	150255233
4183	"ENSG00000159208.16_4"	"CIART"	chr1	+	150255871	150256043	150255923	150256043	150255181	150255233
4184	"ENSG00000106723.17_3"	"SPIN1"	chr9	+	91033692	91033866	91033764	91033866	91004285	91004325
4185	"ENSG00000106723.17_3"	"SPIN1"	chr9	+	91033692	91033866	91033764	91033866	91030521	91030614
4186	"ENSG00000106723.17_3"	"SPIN1"	chr9	+	91033692	91033866	91033764	91033866	91031558	91031681
4189	"ENSG00000102125.16_6"	"TAZ"	chrX	+	153647881	153648085	153648043	153648085	153642437	153642527
4202	"ENSG00000161847.14_5"	"RAVER1"	chr19	-	10431330	10431627	10431330	10431458	10431723	10433415
4213	"ENSG00000116560.11_3"	"SFPQ"	chr1	-	35641978	35642075	35641978	35642072	35643589	35643637
4250	"ENSG00000173209.23_5"	"AHSA2P"	chr2	+	61406115	61406306	61406120	61406306	61404552	61405519
4251	"ENSG00000173209.23_5"	"AHSA2P"	chr2	+	61406115	61406306	61406120	61406306	61404562	61404823
4254	"ENSG00000141469.18_6"	"SLC14A1"	chr18	+	43329742	43332485	43332142	43332485	43319492	43319627
4257	"ENSG00000171824.14_4"	"EXOSC10"	chr1	-	11136898	11137708	11136898	11137005	11139767	11139879
4259	"ENSG00000237441.10_3"	"RGL2"	chr6	-	33261189	33261476	33261189	33261301	33261571	33261693
